policy,volume_id,slice_index,sample_id,truth_pixels,detected,max_truth_probability
recall_loss,107,279,v107_s0279,11,False,0.0
recall_loss,107,280,v107_s0280,5,False,0.0
recall_loss,107,331,v107_s0331,1,False,0.0
recall_loss,107,332,v107_s0332,1,False,0.0
recall_loss,107,333,v107_s0333,6,False,0.0
recall_loss,107,334,v107_s0334,7,False,0.0023555755615234375
recall_loss,107,335,v107_s0335,10,True,1.0
recall_loss,107,336,v107_s0336,14,True,1.0
recall_loss,107,337,v107_s0337,18,True,1.0
recall_loss,107,338,v107_s0338,22,True,1.0
recall_loss,107,339,v107_s0339,27,True,1.0
recall_loss,107,340,v107_s0340,33,True,1.0
recall_loss,107,341,v107_s0341,30,True,1.0
recall_loss,107,342,v107_s0342,21,True,1.0
recall_loss,107,343,v107_s0343,19,True,1.0
recall_loss,107,344,v107_s0344,15,True,1.0
recall_loss,107,345,v107_s0345,9,True,1.0
recall_loss,107,346,v107_s0346,8,True,1.0
recall_loss,107,347,v107_s0347,5,False,0.01511383056640625
recall_loss,107,348,v107_s0348,4,False,0.0
recall_loss,107,349,v107_s0349,3,False,0.0
recall_loss,107,350,v107_s0350,2,False,0.0
recall_loss,107,358,v107_s0358,2,False,0.0
recall_loss,107,359,v107_s0359,2,False,0.0
recall_loss,107,360,v107_s0360,3,False,0.0
recall_loss,107,361,v107_s0361,5,False,0.0
recall_loss,107,362,v107_s0362,14,False,0.0
recall_loss,107,363,v107_s0363,17,False,0.0
recall_loss,107,364,v107_s0364,20,False,0.046966552734375
recall_loss,107,365,v107_s0365,20,True,1.0
recall_loss,107,366,v107_s0366,24,True,1.0
recall_loss,107,367,v107_s0367,32,True,1.0
recall_loss,107,368,v107_s0368,45,True,0.99951171875
recall_loss,107,369,v107_s0369,40,False,0.002590179443359375
recall_loss,107,370,v107_s0370,42,True,0.6123046875
recall_loss,107,371,v107_s0371,38,True,1.0
recall_loss,107,372,v107_s0372,42,True,1.0
recall_loss,107,373,v107_s0373,45,True,1.0
recall_loss,107,374,v107_s0374,46,True,1.0
recall_loss,107,375,v107_s0375,43,True,1.0
recall_loss,107,376,v107_s0376,44,True,1.0
recall_loss,107,377,v107_s0377,43,True,1.0
recall_loss,107,378,v107_s0378,45,False,0.0
recall_loss,107,379,v107_s0379,42,True,1.0
recall_loss,107,380,v107_s0380,48,True,1.0
recall_loss,107,381,v107_s0381,38,True,1.0
recall_loss,107,382,v107_s0382,33,True,1.0
recall_loss,107,383,v107_s0383,33,True,1.0
recall_loss,107,384,v107_s0384,28,False,1.6093254089355469e-06
recall_loss,107,385,v107_s0385,24,False,0.0
recall_loss,107,386,v107_s0386,24,False,0.0
recall_loss,107,387,v107_s0387,24,False,0.0
recall_loss,107,388,v107_s0388,21,False,0.0
recall_loss,107,389,v107_s0389,16,False,0.0
recall_loss,107,390,v107_s0390,12,False,0.0
recall_loss,107,391,v107_s0391,11,False,0.0
recall_loss,107,392,v107_s0392,7,False,0.0
recall_loss,107,393,v107_s0393,7,False,0.0
recall_loss,107,394,v107_s0394,4,False,0.0
recall_loss,107,395,v107_s0395,3,False,0.0
maximum,107,268,v107_s0268,8,False,0.0
maximum,107,269,v107_s0269,9,False,0.0
maximum,107,270,v107_s0270,12,False,0.0
maximum,107,271,v107_s0271,14,False,0.0
maximum,107,272,v107_s0272,20,False,0.0
maximum,107,273,v107_s0273,22,False,0.0
maximum,107,274,v107_s0274,23,False,0.0
maximum,107,275,v107_s0275,27,False,0.0
maximum,107,276,v107_s0276,30,False,0.0
maximum,107,277,v107_s0277,31,False,0.0
maximum,107,278,v107_s0278,19,False,0.0
maximum,107,279,v107_s0279,11,False,0.0
maximum,107,280,v107_s0280,5,False,0.0
maximum,107,331,v107_s0331,1,False,0.0
maximum,107,332,v107_s0332,1,False,0.0
maximum,107,333,v107_s0333,6,False,0.0
maximum,107,334,v107_s0334,7,False,0.0023555755615234375
maximum,107,335,v107_s0335,10,True,1.0
maximum,107,336,v107_s0336,14,True,1.0
maximum,107,337,v107_s0337,18,True,1.0
maximum,107,338,v107_s0338,22,True,1.0
maximum,107,339,v107_s0339,27,True,1.0
maximum,107,340,v107_s0340,33,True,1.0
maximum,107,341,v107_s0341,30,True,1.0
maximum,107,342,v107_s0342,21,True,1.0
maximum,107,343,v107_s0343,19,True,1.0
maximum,107,344,v107_s0344,15,True,1.0
maximum,107,345,v107_s0345,9,True,1.0
maximum,107,346,v107_s0346,8,True,1.0
maximum,107,347,v107_s0347,5,False,0.01511383056640625
maximum,107,348,v107_s0348,4,False,0.0
maximum,107,349,v107_s0349,3,False,0.0
maximum,107,350,v107_s0350,2,False,0.0
maximum,107,358,v107_s0358,2,False,0.0
maximum,107,359,v107_s0359,2,False,0.0
maximum,107,360,v107_s0360,3,False,0.0
maximum,107,361,v107_s0361,5,False,0.0
maximum,107,362,v107_s0362,14,False,0.0
maximum,107,363,v107_s0363,17,False,0.0
maximum,107,364,v107_s0364,20,False,0.046966552734375
maximum,107,365,v107_s0365,20,True,1.0
maximum,107,366,v107_s0366,24,True,1.0
maximum,107,367,v107_s0367,32,True,1.0
maximum,107,368,v107_s0368,45,True,1.0
maximum,107,369,v107_s0369,40,False,0.002590179443359375
maximum,107,370,v107_s0370,42,True,1.0
maximum,107,371,v107_s0371,38,True,1.0
maximum,107,372,v107_s0372,42,True,1.0
maximum,107,373,v107_s0373,45,True,1.0
maximum,107,374,v107_s0374,46,True,1.0
maximum,107,375,v107_s0375,43,True,1.0
maximum,107,376,v107_s0376,44,True,1.0
maximum,107,377,v107_s0377,43,True,1.0
maximum,107,378,v107_s0378,45,False,5.960464477539062e-07
maximum,107,379,v107_s0379,42,True,1.0
maximum,107,380,v107_s0380,48,True,1.0
maximum,107,381,v107_s0381,38,True,1.0
maximum,107,382,v107_s0382,33,True,1.0
maximum,107,383,v107_s0383,33,True,1.0
maximum,107,384,v107_s0384,28,False,1.6093254089355469e-06
maximum,107,385,v107_s0385,24,False,0.0
maximum,107,386,v107_s0386,24,False,0.0
maximum,107,387,v107_s0387,24,False,0.0
maximum,107,388,v107_s0388,21,False,0.0
maximum,107,389,v107_s0389,16,False,0.0
maximum,107,390,v107_s0390,12,False,0.0
maximum,107,391,v107_s0391,11,False,0.0
maximum,107,392,v107_s0392,7,False,0.0
maximum,107,393,v107_s0393,7,False,0.0
maximum,107,394,v107_s0394,4,False,0.0
maximum,107,395,v107_s0395,3,False,0.0
control75_recall25,107,268,v107_s0268,8,False,0.0
control75_recall25,107,269,v107_s0269,9,False,0.0
control75_recall25,107,270,v107_s0270,12,False,0.0
control75_recall25,107,271,v107_s0271,14,False,0.0
control75_recall25,107,272,v107_s0272,20,False,0.0
control75_recall25,107,273,v107_s0273,22,False,0.0
control75_recall25,107,274,v107_s0274,23,False,0.0
control75_recall25,107,275,v107_s0275,27,False,0.0
control75_recall25,107,276,v107_s0276,30,False,0.0
control75_recall25,107,277,v107_s0277,31,False,0.0
control75_recall25,107,278,v107_s0278,19,False,0.0
control75_recall25,107,279,v107_s0279,11,False,0.0
control75_recall25,107,280,v107_s0280,5,False,0.0
control75_recall25,107,331,v107_s0331,1,False,0.0
control75_recall25,107,332,v107_s0332,1,False,0.0
control75_recall25,107,333,v107_s0333,6,False,0.0
control75_recall25,107,334,v107_s0334,7,False,0.0005888938903808594
control75_recall25,107,335,v107_s0335,10,True,1.0
control75_recall25,107,336,v107_s0336,14,True,1.0
control75_recall25,107,337,v107_s0337,18,True,1.0
control75_recall25,107,338,v107_s0338,22,True,1.0
control75_recall25,107,339,v107_s0339,27,True,1.0
control75_recall25,107,340,v107_s0340,33,True,1.0
control75_recall25,107,341,v107_s0341,30,True,1.0
control75_recall25,107,342,v107_s0342,21,True,1.0
control75_recall25,107,343,v107_s0343,19,True,1.0
control75_recall25,107,344,v107_s0344,15,True,1.0
control75_recall25,107,345,v107_s0345,9,True,1.0
control75_recall25,107,346,v107_s0346,8,True,1.0
control75_recall25,107,347,v107_s0347,5,False,0.0037784576416015625
control75_recall25,107,348,v107_s0348,4,False,0.0
control75_recall25,107,349,v107_s0349,3,False,0.0
control75_recall25,107,350,v107_s0350,2,False,0.0
control75_recall25,107,358,v107_s0358,2,False,0.0
control75_recall25,107,359,v107_s0359,2,False,0.0
control75_recall25,107,360,v107_s0360,3,False,0.0
control75_recall25,107,361,v107_s0361,5,False,0.0
control75_recall25,107,362,v107_s0362,14,False,0.0
control75_recall25,107,363,v107_s0363,17,False,0.0
control75_recall25,107,364,v107_s0364,20,False,0.0117424875497818
control75_recall25,107,365,v107_s0365,20,True,1.0
control75_recall25,107,366,v107_s0366,24,True,1.0
control75_recall25,107,367,v107_s0367,32,True,1.0
control75_recall25,107,368,v107_s0368,45,True,0.9998779296875
control75_recall25,107,369,v107_s0369,40,False,0.0006558597087860107
control75_recall25,107,370,v107_s0370,42,True,0.90234375
control75_recall25,107,371,v107_s0371,38,True,1.0
control75_recall25,107,372,v107_s0372,42,True,1.0
control75_recall25,107,373,v107_s0373,45,True,1.0
control75_recall25,107,374,v107_s0374,46,True,1.0
control75_recall25,107,375,v107_s0375,43,True,1.0
control75_recall25,107,376,v107_s0376,44,True,1.0
control75_recall25,107,377,v107_s0377,43,True,1.0
control75_recall25,107,378,v107_s0378,45,False,4.470348358154297e-07
control75_recall25,107,379,v107_s0379,42,True,1.0
control75_recall25,107,380,v107_s0380,48,True,1.0
control75_recall25,107,381,v107_s0381,38,True,1.0
control75_recall25,107,382,v107_s0382,33,True,1.0
control75_recall25,107,383,v107_s0383,33,True,1.0
control75_recall25,107,384,v107_s0384,28,False,4.023313522338867e-07
control75_recall25,107,385,v107_s0385,24,False,0.0
control75_recall25,107,386,v107_s0386,24,False,0.0
control75_recall25,107,387,v107_s0387,24,False,0.0
control75_recall25,107,388,v107_s0388,21,False,0.0
control75_recall25,107,389,v107_s0389,16,False,0.0
control75_recall25,107,390,v107_s0390,12,False,0.0
control75_recall25,107,391,v107_s0391,11,False,0.0
control75_recall25,107,392,v107_s0392,7,False,0.0
control75_recall25,107,393,v107_s0393,7,False,0.0
control75_recall25,107,394,v107_s0394,4,False,0.0
control75_recall25,107,395,v107_s0395,3,False,0.0
control,108,414,v108_s0414,2,False,0.0
control,108,415,v108_s0415,17,False,0.0
control,108,416,v108_s0416,29,False,0.0
control,108,417,v108_s0417,53,False,0.0
control,108,418,v108_s0418,103,False,0.0
control,108,419,v108_s0419,131,False,0.0
control,108,420,v108_s0420,180,False,0.0
control,108,421,v108_s0421,237,False,0.0
control,108,422,v108_s0422,320,False,0.0
control,108,423,v108_s0423,405,False,0.0
control,108,424,v108_s0424,420,False,0.0
control,108,425,v108_s0425,447,False,0.0
control,108,426,v108_s0426,462,True,1.0
control,108,427,v108_s0427,504,True,1.0
control,108,428,v108_s0428,547,False,0.0
control,108,429,v108_s0429,603,True,1.0
control,108,430,v108_s0430,618,False,0.0
control,108,431,v108_s0431,638,False,0.0
control,108,432,v108_s0432,662,True,1.0
control,108,433,v108_s0433,712,True,1.0
control,108,434,v108_s0434,762,True,1.0
control,108,435,v108_s0435,840,True,1.0
control,108,436,v108_s0436,817,True,1.0
control,108,437,v108_s0437,817,True,1.0
control,108,438,v108_s0438,856,True,1.0
control,108,439,v108_s0439,938,True,1.0
control,108,440,v108_s0440,1012,True,1.0
control,108,441,v108_s0441,1006,True,1.0
control,108,442,v108_s0442,1022,True,1.0
control,108,443,v108_s0443,1027,True,1.0
control,108,444,v108_s0444,1109,True,1.0
control,108,445,v108_s0445,1170,True,1.0
control,108,446,v108_s0446,1192,True,1.0
control,108,447,v108_s0447,1260,True,1.0
control,108,448,v108_s0448,1531,True,1.0
control,108,449,v108_s0449,1631,True,1.0
control,108,450,v108_s0450,1732,True,1.0
control,108,451,v108_s0451,1900,True,1.0
control,108,452,v108_s0452,1959,True,1.0
control,108,453,v108_s0453,1866,True,1.0
control,108,454,v108_s0454,1970,True,1.0
control,108,455,v108_s0455,1953,True,1.0
control,108,456,v108_s0456,2066,True,1.0
control,108,457,v108_s0457,2128,True,1.0
control,108,458,v108_s0458,2205,True,1.0
control,108,459,v108_s0459,2378,True,1.0
control,108,460,v108_s0460,2250,True,1.0
control,108,461,v108_s0461,2179,True,1.0
control,108,462,v108_s0462,2156,True,1.0
control,108,463,v108_s0463,2150,True,1.0
control,108,464,v108_s0464,2154,True,1.0
control,108,465,v108_s0465,2396,True,1.0
control,108,466,v108_s0466,2265,True,1.0
control,108,467,v108_s0467,2367,True,1.0
control,108,468,v108_s0468,2373,True,1.0
control,108,469,v108_s0469,2406,True,1.0
control,108,470,v108_s0470,2499,True,1.0
control,108,471,v108_s0471,2764,True,1.0
control,108,472,v108_s0472,2634,True,1.0
control,108,473,v108_s0473,2523,True,1.0
control,108,474,v108_s0474,2449,True,1.0
control,108,475,v108_s0475,2430,True,1.0
control,108,476,v108_s0476,2314,True,1.0
control,108,477,v108_s0477,2304,True,1.0
control,108,478,v108_s0478,2261,True,1.0
control,108,479,v108_s0479,2243,True,1.0
control,108,480,v108_s0480,2248,True,1.0
control,108,481,v108_s0481,2259,True,1.0
control,108,482,v108_s0482,2343,True,1.0
control,108,483,v108_s0483,2140,True,1.0
control,108,484,v108_s0484,2043,True,1.0
control,108,485,v108_s0485,2017,True,1.0
control,108,486,v108_s0486,2009,True,1.0
control,108,487,v108_s0487,1905,True,1.0
control,108,488,v108_s0488,1922,True,1.0
control,108,489,v108_s0489,1678,True,1.0
control,108,490,v108_s0490,1752,True,1.0
control,108,491,v108_s0491,1585,True,1.0
control,108,492,v108_s0492,1556,True,1.0
control,108,493,v108_s0493,1611,True,1.0
control,108,494,v108_s0494,1578,True,1.0
control,108,495,v108_s0495,1477,True,1.0
control,108,496,v108_s0496,1458,True,1.0
control,108,497,v108_s0497,1551,True,1.0
control,108,498,v108_s0498,1368,True,1.0
control,108,499,v108_s0499,1501,True,1.0
control,108,500,v108_s0500,1705,True,1.0
control,108,501,v108_s0501,1686,True,1.0
control,108,502,v108_s0502,1700,True,1.0
control,108,503,v108_s0503,1766,True,1.0
control,108,504,v108_s0504,1343,True,1.0
control,108,505,v108_s0505,1496,True,1.0
control,108,506,v108_s0506,1897,True,1.0
control,108,507,v108_s0507,1628,True,1.0
control,108,508,v108_s0508,1624,True,1.0
control,108,509,v108_s0509,1609,True,1.0
control,108,510,v108_s0510,1686,True,1.0
control,108,511,v108_s0511,1820,True,1.0
control,108,512,v108_s0512,2052,True,1.0
control,108,513,v108_s0513,2428,True,1.0
control,108,514,v108_s0514,2376,True,1.0
control,108,515,v108_s0515,2702,True,1.0
control,108,516,v108_s0516,2907,True,1.0
control,108,517,v108_s0517,3009,True,1.0
control,108,518,v108_s0518,2814,True,1.0
control,108,519,v108_s0519,3120,True,1.0
control,108,520,v108_s0520,3005,True,1.0
control,108,521,v108_s0521,3088,True,1.0
control,108,522,v108_s0522,2892,True,1.0
control,108,523,v108_s0523,2926,True,1.0
control,108,524,v108_s0524,2847,True,1.0
control,108,525,v108_s0525,2758,True,1.0
control,108,526,v108_s0526,2777,True,1.0
control,108,527,v108_s0527,2809,True,1.0
control,108,528,v108_s0528,3358,True,1.0
control,108,529,v108_s0529,3224,True,1.0
control,108,530,v108_s0530,3297,True,1.0
control,108,531,v108_s0531,3422,True,1.0
control,108,532,v108_s0532,3669,True,1.0
control,108,533,v108_s0533,3610,True,1.0
control,108,534,v108_s0534,3630,True,1.0
control,108,535,v108_s0535,3784,True,1.0
control,108,536,v108_s0536,3428,True,1.0
control,108,537,v108_s0537,3370,True,1.0
control,108,538,v108_s0538,3401,True,1.0
control,108,539,v108_s0539,3243,True,1.0
control,108,540,v108_s0540,3086,True,1.0
control,108,541,v108_s0541,2993,True,1.0
control,108,542,v108_s0542,3070,True,1.0
control,108,543,v108_s0543,3363,True,1.0
control,108,544,v108_s0544,3274,True,1.0
control,108,545,v108_s0545,3052,True,1.0
control,108,546,v108_s0546,2915,True,1.0
control,108,547,v108_s0547,2866,True,1.0
control,108,548,v108_s0548,2947,True,1.0
control,108,549,v108_s0549,2790,True,1.0
control,108,550,v108_s0550,3151,True,1.0
control,108,551,v108_s0551,2812,True,1.0
control,108,552,v108_s0552,2946,True,1.0
control,108,553,v108_s0553,3233,True,1.0
control,108,554,v108_s0554,2849,True,1.0
control,108,555,v108_s0555,2813,True,1.0
control,108,556,v108_s0556,2477,True,1.0
control,108,557,v108_s0557,2489,True,1.0
control,108,558,v108_s0558,2281,True,1.0
control,108,559,v108_s0559,2379,True,1.0
control,108,560,v108_s0560,2343,True,1.0
control,108,561,v108_s0561,2516,True,1.0
control,108,562,v108_s0562,2391,True,1.0
control,108,563,v108_s0563,2182,True,1.0
control,108,564,v108_s0564,2169,True,1.0
control,108,565,v108_s0565,2100,True,1.0
control,108,566,v108_s0566,2050,True,1.0
control,108,567,v108_s0567,1977,True,1.0
control,108,568,v108_s0568,2029,True,1.0
control,108,569,v108_s0569,2195,True,1.0
control,108,570,v108_s0570,2225,True,1.0
control,108,571,v108_s0571,2020,True,1.0
control,108,572,v108_s0572,1803,True,1.0
control,108,573,v108_s0573,1656,True,1.0
control,108,574,v108_s0574,1788,True,1.0
control,108,575,v108_s0575,1892,True,1.0
control,108,576,v108_s0576,1669,True,1.0
control,108,577,v108_s0577,1660,True,1.0
control,108,578,v108_s0578,1661,True,1.0
control,108,579,v108_s0579,1640,True,1.0
control,108,580,v108_s0580,1492,True,1.0
control,108,581,v108_s0581,1608,True,1.0
control,108,582,v108_s0582,1538,True,1.0
control,108,583,v108_s0583,1374,True,1.0
control,108,584,v108_s0584,1407,True,1.0
control,108,585,v108_s0585,1562,True,1.0
control,108,586,v108_s0586,1564,True,1.0
control,108,587,v108_s0587,1443,True,1.0
control,108,588,v108_s0588,1402,True,1.0
control,108,589,v108_s0589,1451,True,1.0
control,108,590,v108_s0590,1427,True,1.0
control,108,591,v108_s0591,1274,True,1.0
control,108,592,v108_s0592,1255,True,1.0
control,108,593,v108_s0593,1198,True,1.0
control,108,594,v108_s0594,1145,True,1.0
control,108,595,v108_s0595,1179,True,1.0
control,108,596,v108_s0596,1084,True,1.0
control,108,597,v108_s0597,980,True,1.0
control,108,598,v108_s0598,963,True,1.0
control,108,599,v108_s0599,977,True,1.0
control,108,600,v108_s0600,861,True,1.0
control,108,601,v108_s0601,719,True,1.0
control,108,602,v108_s0602,656,True,1.0
control,108,603,v108_s0603,627,True,1.0
control,108,604,v108_s0604,612,True,1.0
control,108,605,v108_s0605,485,True,1.0
control,108,606,v108_s0606,474,True,1.0
control,108,607,v108_s0607,414,True,1.0
control,108,608,v108_s0608,329,True,1.0
control,108,609,v108_s0609,279,True,1.0
control,108,610,v108_s0610,280,True,1.0
control,108,611,v108_s0611,217,True,1.0
control,108,612,v108_s0612,160,False,0.0
control,108,613,v108_s0613,117,False,0.0
control,108,614,v108_s0614,88,False,0.0
control,108,615,v108_s0615,44,False,0.0
recall_loss,108,414,v108_s0414,2,False,0.0
recall_loss,108,415,v108_s0415,17,False,0.0
recall_loss,108,416,v108_s0416,29,False,0.0
recall_loss,108,417,v108_s0417,53,False,0.0
recall_loss,108,418,v108_s0418,103,False,0.0
recall_loss,108,419,v108_s0419,131,False,0.0
recall_loss,108,420,v108_s0420,180,False,0.0
recall_loss,108,421,v108_s0421,237,False,0.0
recall_loss,108,422,v108_s0422,320,False,0.0
recall_loss,108,423,v108_s0423,405,False,0.0
recall_loss,108,424,v108_s0424,420,False,0.0
recall_loss,108,425,v108_s0425,447,False,0.0
recall_loss,108,426,v108_s0426,462,False,0.0
recall_loss,108,427,v108_s0427,504,False,0.0
recall_loss,108,428,v108_s0428,547,False,0.0
recall_loss,108,429,v108_s0429,603,False,0.0
recall_loss,108,430,v108_s0430,618,False,0.0
recall_loss,108,431,v108_s0431,638,False,0.0
recall_loss,108,432,v108_s0432,662,False,0.0
recall_loss,108,433,v108_s0433,712,False,0.0
recall_loss,108,434,v108_s0434,762,False,0.0
recall_loss,108,435,v108_s0435,840,False,0.0
recall_loss,108,436,v108_s0436,817,False,0.0
recall_loss,108,437,v108_s0437,817,False,0.0
recall_loss,108,438,v108_s0438,856,False,0.0
recall_loss,108,439,v108_s0439,938,False,0.0
recall_loss,108,440,v108_s0440,1012,False,0.1583251953125
recall_loss,108,441,v108_s0441,1006,True,1.0
