sample_id,volume_id,slice_index,true_pixels,predicted_pixels,intersection_pixels,dice,mean_probability,max_probability
v104_s0323,104,323,754,0,0,1.3262599451906366e-09,2.2744265152141452e-05,0.2580225169658661
v104_s0324,104,324,773,0,0,1.2936610591285109e-09,1.2094222256564535e-05,0.26944318413734436
v104_s0325,104,325,814,0,0,1.2285012269920133e-09,2.0291245164116845e-06,0.03838790953159332
v104_s0326,104,326,837,0,0,1.19474312879959e-09,1.186916051665321e-06,0.002968647750094533
v104_s0327,104,327,854,0,0,1.170960185982482e-09,1.5170371625572443e-06,0.014374003745615482
v104_s0328,104,328,864,0,0,1.1574074060678155e-09,1.2079518455720972e-05,0.23518940806388855
v104_s0329,104,329,913,0,0,1.095290250717097e-09,2.7954106371907983e-06,0.016557058319449425
v104_s0330,104,330,977,0,0,1.0235414523812268e-09,5.071191026218003e-06,0.09385687857866287
v104_s0331,104,331,1006,0,0,9.940357843001632e-10,1.2804430298274383e-06,0.0035993338096886873
v104_s0332,104,332,1038,0,0,9.633911358734189e-10,1.241051904798951e-06,0.003509423229843378
v104_s0333,104,333,1068,0,0,9.36329587138268e-10,9.618474905437324e-07,0.003356117522343993
v104_s0334,104,334,1046,5,0,9.514747850128688e-10,9.35635034693405e-05,0.6752379536628723
v104_s0335,104,335,1079,64,0,8.748906379047325e-10,0.000995040056295693,0.9999957084655762
v104_s0336,104,336,1098,1,0,9.099181065423856e-10,3.208109046681784e-05,0.8546075224876404
v104_s0337,104,337,1125,6,0,8.841732971846389e-10,9.044125181389973e-05,0.9987785220146179
v104_s0338,104,338,1141,46,0,8.424599824410614e-10,0.000699895725119859,0.9999862909317017
v104_s0339,104,339,1145,80,0,8.163265299458558e-10,0.001232739188708365,1.0
v104_s0340,104,340,1145,60,0,8.298755179835056e-10,0.0009270990849472582,1.0
v104_s0341,104,341,1165,7,0,8.532423200910901e-10,0.00010969102731905878,0.9770036339759827
v104_s0342,104,342,1169,0,0,8.554319924247801e-10,2.340166065550875e-05,0.47505879402160645
v104_s0343,104,343,1179,5,0,8.445945938812544e-10,7.445467781508341e-05,0.9568424224853516
v104_s0344,104,344,1180,1,0,8.467400500874343e-10,3.219048085156828e-05,0.7964161038398743
v104_s0345,104,345,1191,0,0,8.396305618474973e-10,2.3480515665141866e-06,0.026362424716353416
v104_s0346,104,346,1207,0,0,8.285004135637941e-10,1.0473115253262222e-05,0.1009465828537941
v104_s0347,104,347,1221,3,0,8.169934633848091e-10,6.869474600534886e-05,0.8778751492500305
v104_s0348,104,348,1242,16,0,7.949125589865559e-10,0.00025713397189974785,0.9989129304885864
v104_s0349,104,349,1227,23,0,7.999999993599998e-10,0.0003710469463840127,0.9999855756759644
v104_s0350,104,350,1218,28,0,8.025682176544395e-10,0.0006901638698764145,0.9999985694885254
v104_s0351,104,351,1207,44,0,7.993605109517501e-10,0.0006823904695920646,0.9999691247940063
v104_s0352,104,352,1226,25,0,7.993605109517501e-10,0.0003955951251555234,0.99997878074646
v104_s0353,104,353,1239,20,0,7.942811749052571e-10,0.0003194630262441933,0.9999676942825317
v104_s0354,104,354,1267,20,0,7.770007763970467e-10,0.00031000981107354164,0.9999890327453613
v104_s0355,104,355,1273,5,0,7.824726128462654e-10,7.847145025152713e-05,0.972658634185791
v104_s0356,104,356,1230,6,0,8.090614880185585e-10,9.887027408694848e-05,0.9957952499389648
v104_s0357,104,357,1225,5,0,8.130081294203185e-10,8.921810513129458e-05,0.9792386889457703
v104_s0358,104,358,1216,2,0,8.210180617233019e-10,5.8961381000699475e-05,0.9551703929901123
v104_s0359,104,359,1214,4,0,8.210180617233019e-10,7.706321775913239e-05,0.9778413772583008
v104_s0360,104,360,1193,5,0,8.347245402047373e-10,0.00010141510574612767,0.9674131870269775
v104_s0361,104,361,1155,3,0,8.635578576307789e-10,0.00016433780547231436,0.618179202079773
v104_s0362,104,362,1149,0,0,8.703220183896238e-10,1.2775863979186397e-05,0.274897038936615
v104_s0363,104,363,1110,0,0,9.009009000892784e-10,1.756962547005969e-06,0.008063314482569695
v104_s0364,104,364,1089,0,0,9.182736447031462e-10,5.287688509270083e-06,0.09287658333778381
v104_s0365,104,365,1062,2,0,9.398496231768328e-10,3.480222221696749e-05,0.9046801924705505
v104_s0366,104,366,1050,0,0,9.523809514739228e-10,6.512039362860378e-06,0.06454794108867645
v104_s0367,104,367,1037,0,0,9.643201533613112e-10,1.3688512808585074e-05,0.3342350721359253
v104_s0368,104,368,988,0,0,1.0121457479634151e-09,2.490647602826357e-06,0.032055191695690155
v104_s0369,104,369,975,2,0,1.0235414523812268e-09,4.107645872863941e-05,0.7251832485198975
v104_s0370,104,370,960,0,0,1.0416666655815972e-09,1.364376748824725e-05,0.39213475584983826
v104_s0371,104,371,892,3,0,1.1173184345057893e-09,5.5945398344192654e-05,0.918361246585846
v104_s0372,104,372,867,1,0,1.1520737313916201e-09,3.0303868697956204e-05,0.5473395586013794
v104_s0373,104,373,826,0,0,1.2106537515609518e-09,2.9046263989584986e-06,0.00694237882271409
v104_s0374,104,374,749,0,0,1.3351134828636668e-09,4.542892384051811e-06,0.0057211387902498245
v104_s0375,104,375,696,25,25,0.06934812889133407,0.00048678540042601526,0.9109792113304138
v104_s0376,104,376,644,136,115,0.2948717957758054,0.0021958358120173216,0.9997599720954895
v104_s0377,104,377,601,84,84,0.24525547555437158,0.001310403342358768,0.9979531764984131
v104_s0378,104,378,561,107,105,0.3143712585114203,0.0016803971957415342,0.9998507499694824
v104_s0379,104,379,507,40,38,0.13893967250650882,0.0006447704508900642,0.9895588159561157
v104_s0380,104,380,452,26,26,0.10878661274312423,0.000372524606063962,0.8982075452804565
v104_s0381,104,381,412,0,0,2.427184460128193e-09,4.7228208131855354e-05,0.33975058794021606
v104_s0382,104,382,364,34,27,0.13567839413146132,0.0005004730192013085,0.9598689675331116
v104_s0383,104,383,202,10,0,4.716981109825561e-09,0.0002005386631935835,0.9990313053131104
v104_s0384,104,384,130,7,0,7.299270019713357e-09,0.00015298021025955677,0.9842274785041809
v104_s0385,104,385,25,6,0,3.225806347554634e-08,0.00011006150452885777,0.9979729056358337
v104_s0386,104,386,14,0,0,7.142856632653097e-08,5.258854343992425e-06,0.06504196673631668
v104_s0387,104,387,0,33,0,3.0303029384756685e-08,0.00051287462702021,0.9999994039535522
v104_s0388,104,388,0,9,0,1.1111109876543348e-07,0.00014633424871135503,0.9999935626983643
v104_s0389,104,389,0,0,0,1.0,9.735351795825409e-07,0.0025598369538784027
v104_s0390,104,390,0,0,0,1.0,8.843308023642749e-07,0.0027274650055915117
v104_s0391,104,391,0,0,0,1.0,9.320543199464737e-07,0.002934273798018694
v104_s0392,104,392,0,0,0,1.0,1.5796955494806753e-06,0.017384998500347137
v104_s0393,104,393,0,0,0,1.0,1.1597311413424904e-06,0.009221251122653484
v104_s0394,104,394,0,0,0,1.0,7.766529961372726e-07,0.0022334186360239983
v104_s0395,104,395,0,0,0,1.0,7.492296845157398e-07,0.0028196012135595083
v104_s0396,104,396,0,3,0,3.3333322222225924e-07,6.030492659192532e-05,0.9572811722755432
v104_s0397,104,397,0,19,0,5.263157617728546e-08,0.0002981183060910553,0.9997761845588684
v104_s0398,104,398,0,66,0,1.5151514921946744e-08,0.0010079481871798635,0.999998927116394
v104_s0399,104,399,0,76,0,1.3157894563711913e-08,0.0011526703601703048,0.9999980926513672
v104_s0400,104,400,0,63,0,1.5873015621063245e-08,0.0009692527237348258,0.9999979734420776
v104_s0401,104,401,0,42,0,2.38095232426304e-08,0.000651071488391608,0.9999654293060303
v104_s0402,104,402,0,36,0,2.7777777006172862e-08,0.0005454094498418272,0.9999265670776367
v104_s0403,104,403,0,45,0,2.2222221728395074e-08,0.0007234385120682418,0.999996542930603
v104_s0404,104,404,0,30,0,3.3333332222222255e-08,0.0004381231847219169,0.9998365640640259
v104_s0405,104,405,0,35,0,2.8571427755102065e-08,0.0005366756813600659,0.999993085861206
v104_s0406,104,406,0,37,0,2.7027026296566858e-08,0.0005504497676156461,0.9999977350234985
v104_s0407,104,407,0,23,0,4.347825897920613e-08,0.0003618517657741904,0.9999856948852539
v104_s0408,104,408,0,9,0,1.1111109876543348e-07,0.00013082743680570275,0.9998748302459717
v104_s0409,104,409,0,12,0,8.333332638888946e-08,0.0001904213277157396,0.999981164932251
v104_s0410,104,410,0,25,0,3.999999840000006e-08,0.00037971814163029194,0.999996542930603
v104_s0411,104,411,0,21,0,4.761904535147403e-08,0.0003177248581778258,0.9995494484901428
v104_s0412,104,412,0,13,0,7.692307100591761e-08,0.0002390182635281235,0.9997121691703796
v104_s0413,104,413,5,37,0,2.38095232426304e-08,0.0005750531563535333,0.9969182014465332
v104_s0414,104,414,8,19,1,0.07407410836762562,0.00034013704862445593,0.9987950325012207
v104_s0415,104,415,7,6,0,7.692307100591761e-08,0.00013341684825718403,0.8549811244010925
v104_s0416,104,416,6,1,0,1.428571224489825e-07,1.4026968528924044e-05,0.5335054397583008
v104_s0417,104,417,2,1,0,3.3333322222225924e-07,1.8858356270357035e-05,0.519096314907074
v104_s0418,104,418,0,7,0,1.428571224489825e-07,0.00011931305198231712,0.9880254864692688
v104_s0419,104,419,0,18,0,5.555555246913597e-08,0.00029232760425657034,0.9999996423721313
v104_s0420,104,420,0,5,0,1.99999960000008e-07,9.192738070851192e-05,0.9851449728012085
v104_s0421,104,421,0,5,0,1.99999960000008e-07,8.583457383792847e-05,0.9976266026496887
v104_s0422,104,422,0,0,0,1.0,2.500976279407041e-06,0.014452965930104256
v104_s0423,104,423,2,7,0,1.1111109876543348e-07,0.00011110374907730147,0.999061644077301
v104_s0424,104,424,3,4,0,1.428571224489825e-07,5.7113113143714145e-05,0.9502359628677368
v104_s0425,104,425,5,0,0,1.99999960000008e-07,9.835356422627228e-07,0.004140746314078569
v104_s0426,104,426,8,0,0,1.2499998437500196e-07,4.012302269984502e-06,0.06528318673372269
v104_s0427,104,427,10,12,7,0.6363636528925611,0.00018070561054628342,0.999826967716217
v104_s0428,104,428,12,11,7,0.6086956691871448,0.00015395361697301269,0.9988338351249695
v104_s0429,104,429,13,12,7,0.5600000175999993,0.0001766990899341181,0.9975470900535583
v104_s0430,104,430,10,15,9,0.7200000111999996,0.00022552059090230614,0.9984013438224792
v104_s0431,104,431,5,28,5,0.3030303241505962,0.00040254020132124424,0.9998494386672974
v104_s0432,104,432,3,23,2,0.1538461863905313,0.0003371815837454051,0.9980289340019226
v104_s0433,104,433,4,12,0,6.249999609375024e-08,0.00019981471996288747,0.9998167157173157
v104_s0434,104,434,4,0,0,2.499999375000156e-07,2.3000926375971176e-05,0.40896284580230713
v104_s0435,104,435,0,5,0,1.99999960000008e-07,7.832251867512241e-05,0.9915540814399719
v104_s0436,104,436,0,0,0,1.0,3.906744495907333e-06,0.0968431681394577
v104_s0437,104,437,0,8,0,1.2499998437500196e-07,0.0001007281243801117,0.974065899848938
v104_s0438,104,438,0,10,0,9.9999990000001e-08,0.0001612565974937752,0.999211311340332
v104_s0439,104,439,0,0,0,1.0,9.163601362160989e-07,0.00802616123110056
v104_s0440,104,440,0,0,0,1.0,5.503912348103768e-07,0.002019628882408142
v104_s0441,104,441,0,0,0,1.0,8.99354290595511e-07,0.00534429494291544
v104_s0442,104,442,0,0,0,1.0,2.0994415535824373e-05,0.3264658749103546
v104_s0443,104,443,0,0,0,1.0,4.792681011167588e-06,0.04679352045059204
v104_s0444,104,444,0,1,0,9.99999000001e-07,2.4025242964853533e-05,0.5702903866767883
v104_s0445,104,445,0,0,0,1.0,3.3483811421319842e-06,0.06916768103837967
v104_s0446,104,446,0,0,0,1.0,1.9533646991476417e-05,0.35492852330207825
v104_s0447,104,447,0,0,0,1.0,5.514361419045599e-06,0.07879410684108734
v104_s0448,104,448,0,0,0,1.0,5.780895207863068e-06,0.1431000828742981
v104_s0449,104,449,0,0,0,1.0,3.5676403058459982e-06,0.05915414169430733
v104_s0450,104,450,0,0,0,1.0,4.155103283665085e-07,0.0006231299485079944
v104_s0451,104,451,0,0,0,1.0,3.9485530578531325e-07,0.0006817419198341668
v104_s0452,104,452,0,0,0,1.0,4.960635351380915e-07,0.0031746409367769957
v104_s0453,104,453,0,0,0,1.0,3.9639979831918026e-07,0.0006853946833871305
v104_s0454,104,454,0,0,0,1.0,4.966918822901789e-07,0.0011609502835199237
v104_s0455,104,455,0,0,0,1.0,4.731450644612778e-07,0.0010786883067339659
v104_s0456,104,456,0,0,0,1.0,4.431780382674333e-07,0.0007115679909475148
v104_s0457,104,457,0,0,0,1.0,4.875944341620198e-07,0.0007462984067387879
v104_s0458,104,458,0,0,0,1.0,5.418046384875197e-07,0.0008334086160175502
v104_s0459,104,459,0,0,0,1.0,6.6128104663221166e-06,0.12587980926036835
v104_s0460,104,460,0,0,0,1.0,5.646494400934898e-07,0.0008502265554852784
v104_s0461,104,461,0,0,0,1.0,4.6351030391633685e-07,0.0007218688260763884
v104_s0462,104,462,0,0,0,1.0,1.8518278466217453e-06,0.03110581450164318
v104_s0463,104,463,0,0,0,1.0,6.048928185009572e-07,0.0008732141577638686
v104_s0464,104,464,0,0,0,1.0,8.693066320120124e-07,0.0042157298885285854
v104_s0465,104,465,0,0,0,1.0,7.210633157228585e-07,0.0027719091158360243
v104_s0466,104,466,0,0,0,1.0,5.849311150996073e-07,0.0011295693693682551
v104_s0467,104,467,0,0,0,1.0,5.596258461082471e-07,0.0010118155041709542
v104_s0468,104,468,0,0,0,1.0,6.890572876727674e-07,0.00368256913498044
v104_s0469,104,469,0,0,0,1.0,6.933917120477417e-07,0.0028642385732382536
v104_s0470,104,470,0,0,0,1.0,5.902761586185079e-07,0.0012182507198303938
v104_s0471,104,471,0,0,0,1.0,3.795938255279907e-06,0.0720030665397644
v104_s0472,104,472,0,0,0,1.0,5.951706953055691e-06,0.12044111639261246
v104_s0473,104,473,0,0,0,1.0,9.86099894362269e-06,0.1788482367992401
v104_s0474,104,474,0,10,0,9.9999990000001e-08,0.00017131360073108226,0.9930673837661743
v104_s0475,104,475,0,18,0,5.555555246913597e-08,0.0002872409822884947,0.9997640252113342
v104_s0476,104,476,0,10,0,9.9999990000001e-08,0.00014790217392146587,0.974726140499115
v104_s0477,104,477,0,0,0,1.0,4.265220195520669e-05,0.4880482852458954
v104_s0478,104,478,0,9,0,1.1111109876543348e-07,0.0001505861000623554,0.9949817061424255
v104_s0479,104,479,0,19,0,5.263157617728546e-08,0.00028107810067012906,0.999942421913147
v104_s0480,104,480,0,14,0,7.142856632653097e-08,0.00020330367260612547,0.9899851083755493
v104_s0481,104,481,0,3,0,3.3333322222225924e-07,5.92785254411865e-05,0.933754563331604
v104_s0482,104,482,0,2,0,4.99999750000125e-07,5.59865620743949e-05,0.7701956033706665
v104_s0483,104,483,0,0,0,1.0,8.316171715705423e-07,0.0036386100109666586
v104_s0484,104,484,0,0,0,1.0,1.4242023098631762e-06,0.013911016285419464
v104_s0485,104,485,0,0,0,1.0,1.071887254511239e-06,0.008494672365486622
v104_s0486,104,486,0,0,0,1.0,1.3537019185605459e-06,0.006895882077515125
v104_s0487,104,487,0,0,0,1.0,1.0096186997543555e-06,0.0051303766667842865
v104_s0488,104,488,0,0,0,1.0,1.367707682220498e-06,0.013486255891621113
v104_s0489,104,489,0,0,0,1.0,9.910017070069443e-06,0.25722429156303406
v104_s0490,104,490,0,0,0,1.0,1.1507654562592506e-06,0.007849450223147869
v104_s0491,104,491,0,0,0,1.0,3.0625196814071387e-06,0.024654489010572433
v104_s0492,104,492,0,0,0,1.0,7.66233370086411e-07,0.002346134977415204
v104_s0493,104,493,0,0,0,1.0,1.3954080486655585e-06,0.005028456915169954
v104_s0494,104,494,0,0,0,1.0,2.0622010197257623e-06,0.014027295634150505
v104_s0495,104,495,0,0,0,1.0,2.4627884158689994e-06,0.013938561081886292
v104_s0496,104,496,0,0,0,1.0,2.222526745754294e-06,0.017840564250946045
v104_s0497,104,497,0,0,0,1.0,1.186609324577148e-06,0.0038361973129212856
v104_s0498,104,498,0,1,0,9.99999000001e-07,2.1106161511852406e-05,0.7770941853523254
v104_s0499,104,499,0,9,0,1.1111109876543348e-07,0.00012585816148202866,0.9999847412109375
v104_s0500,104,500,0,11,0,9.090908264462886e-08,0.00016672264609951526,0.9999986886978149
v104_s0501,104,501,0,14,0,7.142856632653097e-08,0.00020294268324505538,0.9999912977218628
v104_s0502,104,502,0,3,0,3.3333322222225924e-07,9.32462207856588e-05,0.8919369578361511
v104_s0503,104,503,0,4,0,2.499999375000156e-07,6.551406113430858e-05,0.9254357814788818
v104_s0504,104,504,0,0,0,1.0,2.6233321932522813e-06,0.048044949769973755
v104_s0505,104,505,0,0,0,1.0,4.091828031960176e-06,0.05457901209592819
v104_s0506,104,506,0,4,0,2.499999375000156e-07,7.204230496427044e-05,0.9879871010780334
v104_s0507,104,507,0,2,0,4.99999750000125e-07,3.86604260711465e-05,0.9350950717926025
v104_s0508,104,508,0,0,0,1.0,4.325272584537743e-06,0.09301946312189102
v104_s0509,104,509,0,0,0,1.0,9.121484936258639e-07,0.0021210426930338144
v104_s0510,104,510,0,0,0,1.0,7.711477110206033e-07,0.0019152864115312696
v104_s0511,104,511,0,0,0,1.0,1.8938312678073999e-06,0.017085421830415726
v104_s0512,104,512,0,0,0,1.0,7.513413038395811e-07,0.00221080775372684
v104_s0513,104,513,0,0,0,1.0,8.082635076789302e-07,0.0029223740566521883
v104_s0514,104,514,0,0,0,1.0,1.0443209248478524e-06,0.0032396428287029266
v104_s0515,104,515,0,0,0,1.0,1.613120844012883e-06,0.011037467047572136
v104_s0516,104,516,0,0,0,1.0,1.5368177628261037e-06,0.007471848279237747
v104_s0517,104,517,0,0,0,1.0,1.3350786502996925e-06,0.008483698591589928
v104_s0518,104,518,0,0,0,1.0,1.7193619896715973e-06,0.021088123321533203
v104_s0519,104,519,0,0,0,1.0,1.190833245345857e-06,0.006010986864566803
v104_s0520,104,520,0,0,0,1.0,1.0912029893006547e-06,0.008052212186157703
v104_s0521,104,521,0,0,0,1.0,6.688306939395261e-07,0.0022294807713478804
v104_s0522,104,522,0,0,0,1.0,8.636228017167014e-07,0.0023487715516239405
v104_s0523,104,523,0,0,0,1.0,8.985181239040685e-07,0.0025937287136912346
v104_s0524,104,524,0,0,0,1.0,7.285577794391429e-07,0.0025591282173991203
v104_s0525,104,525,0,0,0,1.0,9.948693104888662e-07,0.004418657161295414
v104_s0526,104,526,0,0,0,1.0,2.3990196496015415e-06,0.02375503070652485
v104_s0527,104,527,0,0,0,1.0,1.1262960697422386e-06,0.0028950858395546675
v104_s0528,104,528,0,0,0,1.0,1.0908554486377398e-06,0.0041614556685090065
v104_s0529,104,529,0,0,0,1.0,1.309338585997466e-06,0.0038943912368267775
v104_s0530,104,530,0,0,0,1.0,1.4561487660103012e-06,0.011060470715165138
v104_s0531,104,531,0,0,0,1.0,1.023405843625369e-06,0.006316710729151964
v104_s0532,104,532,0,0,0,1.0,8.45581496378145e-07,0.0029038134962320328
v104_s0533,104,533,0,0,0,1.0,8.834114169076202e-07,0.0038204113952815533
v104_s0534,104,534,0,0,0,1.0,5.88090870223823e-07,0.002160665113478899
v104_s0535,104,535,0,0,0,1.0,5.736840194003889e-07,0.002515709027647972
v104_s0536,104,536,0,0,0,1.0,6.069958544685505e-07,0.002069359878078103
v104_s0537,104,537,0,0,0,1.0,1.2068317118973937e-06,0.011001749895513058
v104_s0538,104,538,0,0,0,1.0,3.1311808470491087e-06,0.051996197551488876
v104_s0539,104,539,0,0,0,1.0,9.106043989959289e-07,0.005277950316667557
v104_s0540,104,540,0,0,0,1.0,1.2519733445515158e-06,0.00452638603746891
v104_s0541,104,541,0,0,0,1.0,4.723060555988923e-06,0.06315821409225464
v104_s0542,104,542,0,1,0,9.99999000001e-07,3.8281174056464806e-05,0.5515289306640625
v104_s0543,104,543,0,0,0,1.0,3.2349207685911097e-06,0.0515417717397213
v104_s0544,104,544,0,0,0,1.0,1.8192328070654185e-06,0.012837313115596771
v104_s0545,104,545,0,0,0,1.0,1.7016377569234464e-06,0.012869489379227161
v104_s0546,104,546,0,0,0,1.0,9.341223403680488e-07,0.0030783447436988354
v104_s0547,104,547,0,0,0,1.0,1.4580349443349405e-06,0.007462642155587673
v104_s0548,104,548,0,0,0,1.0,1.7653974282438867e-06,0.012385050766170025
v104_s0549,104,549,0,0,0,1.0,2.3874572434579022e-06,0.020172173157334328
v104_s0550,104,550,0,0,0,1.0,2.1595415091724135e-06,0.012358050793409348
v104_s0551,104,551,0,0,0,1.0,1.1497099876578432e-06,0.0025371701922267675
v104_s0552,104,552,0,0,0,1.0,1.9298290681035724e-06,0.013970613479614258
v104_s0553,104,553,0,0,0,1.0,1.0196554285357706e-05,0.19897228479385376
v104_s0554,104,554,0,0,0,1.0,2.1821965674462263e-06,0.02382972091436386
v104_s0555,104,555,0,0,0,1.0,2.2280871689872583e-06,0.020853640511631966
v104_s0556,104,556,0,0,0,1.0,2.1506519260583445e-05,0.37455397844314575
v104_s0557,104,557,0,0,0,1.0,6.457738663812052e-07,0.003099502297118306
v104_s0558,104,558,0,0,0,1.0,6.166878847579937e-07,0.0028600050136446953
v104_s0559,104,559,0,0,0,1.0,5.6178578233812e-07,0.002447275212034583
v104_s0560,104,560,0,2,0,4.99999750000125e-07,3.2105101126944646e-05,0.583400309085846
v104_s0561,104,561,0,10,0,9.9999990000001e-08,0.0001678025146247819,0.9993904829025269
v104_s0562,104,562,0,2,0,4.99999750000125e-07,5.540725396713242e-05,0.7567729949951172
v104_s0563,104,563,0,0,0,1.0,9.815710200200556e-07,0.004333789460361004
v104_s0564,104,564,0,0,0,1.0,6.381366119967424e-07,0.0021170892287045717
v104_s0565,104,565,0,0,0,1.0,8.505361961397284e-07,0.003181642387062311
v104_s0566,104,566,0,0,0,1.0,3.5038208352489164e-06,0.08952827006578445
v104_s0567,104,567,0,1,0,9.99999000001e-07,2.9522689146688208e-05,0.5713260173797607
v104_s0568,104,568,0,0,0,1.0,1.1833052667498123e-05,0.3052854835987091
v104_s0569,104,569,0,0,0,1.0,3.864302016154397e-06,0.12895534932613373
v104_s0570,104,570,0,0,0,1.0,7.662309258194e-07,0.004986289888620377
v104_s0571,104,571,0,0,0,1.0,9.123965583057725e-07,0.0035474137403070927
v104_s0572,104,572,0,0,0,1.0,1.1933072983083548e-06,0.002965098712593317
v104_s0573,104,573,0,0,0,1.0,2.3148190848587546e-06,0.025029528886079788
v104_s0574,104,574,0,2,0,4.99999750000125e-07,3.824079249170609e-05,0.7591632604598999
v104_s0575,104,575,0,4,0,2.499999375000156e-07,8.450108725810423e-05,0.9596087336540222
v104_s0576,104,576,0,10,0,9.9999990000001e-08,0.00015687683480791748,0.9982407093048096
