model,volume_id,slice_index,sample_id,truth_pixels,predicted_pixels,detected,max_probability,max_truth_probability
control,104,556,v104_s0556,0,0,False,0.0,
control,104,557,v104_s0557,0,0,False,0.0,
control,104,558,v104_s0558,0,0,False,0.0,
control,104,559,v104_s0559,0,0,False,0.0,
control,104,560,v104_s0560,0,0,False,0.0,
control,104,561,v104_s0561,0,0,False,0.0,
control,104,562,v104_s0562,0,0,False,0.0,
control,104,563,v104_s0563,0,0,False,0.0,
control,104,564,v104_s0564,0,0,False,0.0,
control,104,565,v104_s0565,0,0,False,0.0,
control,104,566,v104_s0566,0,0,False,0.0,
control,104,567,v104_s0567,0,0,False,0.0,
control,104,568,v104_s0568,0,0,False,0.0,
control,104,569,v104_s0569,0,0,False,0.0,
control,104,570,v104_s0570,0,0,False,0.0,
control,104,571,v104_s0571,0,0,False,0.0,
control,104,572,v104_s0572,0,0,False,0.0,
control,104,573,v104_s0573,0,0,False,0.0,
control,104,574,v104_s0574,0,0,False,0.0,
control,104,575,v104_s0575,0,0,False,0.0,
control,104,576,v104_s0576,0,0,False,0.0,
control,104,577,v104_s0577,0,0,False,0.0,
control,104,578,v104_s0578,0,0,False,0.0,
control,104,579,v104_s0579,0,0,False,0.0,
control,104,580,v104_s0580,0,0,False,0.0,
control,104,581,v104_s0581,0,0,False,0.0,
control,104,582,v104_s0582,0,0,False,0.0,
control,104,583,v104_s0583,0,0,False,0.0,
control,104,584,v104_s0584,0,0,False,0.0,
control,104,585,v104_s0585,0,0,False,0.0,
control,104,586,v104_s0586,0,0,False,0.0,
control,104,587,v104_s0587,0,0,False,0.0,
control,104,588,v104_s0588,0,0,False,0.0,
control,104,589,v104_s0589,0,0,False,0.0,
control,104,590,v104_s0590,0,0,False,0.0,
control,104,591,v104_s0591,0,0,False,0.0,
control,104,592,v104_s0592,0,0,False,0.0,
control,104,593,v104_s0593,0,0,False,0.0,
control,104,594,v104_s0594,0,0,False,0.0,
control,104,595,v104_s0595,0,0,False,0.0,
control,104,596,v104_s0596,0,0,False,0.0,
control,104,597,v104_s0597,0,0,False,0.0,
control,104,598,v104_s0598,0,0,False,0.0,
control,104,599,v104_s0599,0,0,False,0.0,
control,104,600,v104_s0600,0,0,False,0.0,
control,104,601,v104_s0601,0,0,False,0.0,
control,104,602,v104_s0602,0,0,False,0.0,
control,104,603,v104_s0603,0,0,False,0.0,
control,104,604,v104_s0604,0,0,False,0.0,
control,104,605,v104_s0605,0,0,False,0.0,
control,104,606,v104_s0606,0,0,False,0.0,
control,104,607,v104_s0607,0,0,False,0.0,
control,104,608,v104_s0608,0,0,False,0.0,
control,104,609,v104_s0609,0,0,False,0.0,
control,104,610,v104_s0610,0,0,False,0.0,
control,104,611,v104_s0611,0,0,False,0.0,
control,104,612,v104_s0612,0,0,False,0.0,
control,104,613,v104_s0613,0,0,False,0.0,
control,104,614,v104_s0614,0,0,False,0.0,
control,104,615,v104_s0615,0,0,False,0.0,
control,104,616,v104_s0616,0,0,False,0.0,
control,104,617,v104_s0617,0,0,False,0.0,
control,104,618,v104_s0618,0,0,False,0.0,
control,104,619,v104_s0619,0,0,False,0.0,
control,104,620,v104_s0620,0,0,False,0.0,
control,104,621,v104_s0621,0,0,False,0.0,
control,104,622,v104_s0622,0,0,False,0.0,
control,104,623,v104_s0623,0,0,False,0.0,
control,104,624,v104_s0624,0,0,False,0.0,
control,104,625,v104_s0625,0,0,False,0.0,
control,104,626,v104_s0626,0,0,False,0.0,
control,104,627,v104_s0627,0,0,False,0.0,
control,104,628,v104_s0628,0,0,False,0.0,
control,104,629,v104_s0629,0,0,False,0.0,
control,104,630,v104_s0630,0,0,False,0.0,
control,104,631,v104_s0631,0,0,False,0.0,
control,104,632,v104_s0632,0,0,False,0.0,
control,104,633,v104_s0633,0,0,False,0.0,
control,104,634,v104_s0634,0,0,False,0.0,
control,104,635,v104_s0635,0,0,False,0.0,
control,104,636,v104_s0636,0,0,False,0.0,
control,104,637,v104_s0637,0,0,False,0.0,
control,104,638,v104_s0638,0,0,False,0.0,
control,104,639,v104_s0639,0,0,False,0.0,
control,104,640,v104_s0640,0,0,False,0.0,
control,104,641,v104_s0641,0,0,False,0.0,
control,104,642,v104_s0642,0,0,False,0.0,
control,104,643,v104_s0643,0,0,False,0.0,
control,104,644,v104_s0644,0,0,False,0.0,
control,104,645,v104_s0645,0,0,False,0.0,
control,104,646,v104_s0646,0,0,False,0.0,
control,104,647,v104_s0647,0,0,False,0.0,
control,104,648,v104_s0648,0,0,False,0.0,
control,104,649,v104_s0649,0,0,False,0.0,
control,104,650,v104_s0650,0,0,False,0.0,
control,104,651,v104_s0651,0,0,False,0.0,
control,104,652,v104_s0652,0,0,False,0.0,
control,104,653,v104_s0653,0,0,False,0.0,
control,104,654,v104_s0654,0,0,False,0.0,
control,104,655,v104_s0655,0,0,False,0.0,
control,104,656,v104_s0656,0,0,False,0.0,
control,104,657,v104_s0657,0,0,False,0.0,
control,104,658,v104_s0658,0,0,False,0.0,
control,104,659,v104_s0659,0,0,False,0.0,
control,104,660,v104_s0660,0,0,False,0.0,
control,104,661,v104_s0661,0,0,False,0.0,
control,104,662,v104_s0662,0,0,False,0.0,
control,104,663,v104_s0663,0,0,False,0.0,
control,104,664,v104_s0664,0,0,False,0.0,
control,104,665,v104_s0665,0,0,False,0.0,
control,104,666,v104_s0666,0,0,False,0.0,
control,104,667,v104_s0667,0,0,False,0.0,
control,104,668,v104_s0668,0,0,False,0.0,
control,104,669,v104_s0669,0,0,False,0.0,
control,104,670,v104_s0670,0,0,False,0.0,
control,104,671,v104_s0671,0,0,False,0.0,
control,104,672,v104_s0672,0,0,False,0.0,
control,104,673,v104_s0673,0,0,False,0.0,
control,104,674,v104_s0674,0,0,False,0.0,
control,104,675,v104_s0675,0,0,False,0.0,
control,104,676,v104_s0676,0,0,False,0.0,
control,104,677,v104_s0677,0,0,False,0.0,
control,104,678,v104_s0678,0,0,False,0.0,
control,104,679,v104_s0679,0,0,False,0.0,
control,104,680,v104_s0680,0,0,False,0.0,
control,104,681,v104_s0681,0,0,False,0.0,
control,104,682,v104_s0682,0,0,False,0.0,
control,104,683,v104_s0683,0,0,False,0.0,
control,104,684,v104_s0684,0,0,False,0.0,
control,104,685,v104_s0685,0,0,False,0.0,
control,104,686,v104_s0686,0,0,False,0.0,
control,104,687,v104_s0687,0,0,False,0.0,
control,104,688,v104_s0688,0,0,False,0.0,
control,104,689,v104_s0689,0,0,False,0.0,
control,104,690,v104_s0690,0,0,False,0.0,
control,104,691,v104_s0691,0,0,False,0.0,
control,104,692,v104_s0692,0,0,False,0.0,
control,104,693,v104_s0693,0,0,False,0.0,
control,104,694,v104_s0694,0,0,False,0.0,
control,104,695,v104_s0695,0,0,False,0.0,
control,104,696,v104_s0696,0,0,False,0.0,
control,104,697,v104_s0697,0,0,False,0.0,
control,104,698,v104_s0698,0,0,False,0.0,
control,104,699,v104_s0699,0,0,False,0.0,
control,104,700,v104_s0700,0,0,False,0.0,
control,104,701,v104_s0701,0,0,False,0.0,
control,104,702,v104_s0702,0,0,False,0.0,
control,104,703,v104_s0703,0,0,False,0.0,
control,104,704,v104_s0704,0,0,False,0.0,
control,104,705,v104_s0705,0,0,False,0.0,
control,104,706,v104_s0706,0,0,False,0.0,
control,104,707,v104_s0707,0,0,False,0.0,
control,104,708,v104_s0708,0,0,False,0.0,
control,104,709,v104_s0709,0,0,False,0.0,
control,104,710,v104_s0710,0,0,False,0.0,
control,104,711,v104_s0711,0,0,False,0.0,
control,104,712,v104_s0712,0,0,False,0.0,
control,104,713,v104_s0713,0,0,False,0.0,
control,104,714,v104_s0714,0,0,False,0.0,
control,104,715,v104_s0715,0,0,False,0.0,
control,104,716,v104_s0716,0,0,False,0.0,
control,104,717,v104_s0717,0,0,False,0.0,
control,104,718,v104_s0718,0,0,False,0.0,
control,104,719,v104_s0719,0,0,False,0.0,
control,104,720,v104_s0720,0,0,False,0.0,
control,104,721,v104_s0721,0,0,False,0.0,
control,104,722,v104_s0722,0,0,False,0.0,
control,104,723,v104_s0723,0,0,False,0.0,
control,104,724,v104_s0724,0,0,False,0.0,
control,104,725,v104_s0725,0,0,False,0.0,
control,104,726,v104_s0726,0,0,False,0.0,
control,104,727,v104_s0727,0,0,False,0.0,
control,104,728,v104_s0728,0,0,False,0.0,
control,104,729,v104_s0729,0,0,False,0.0,
control,104,730,v104_s0730,0,0,False,0.0,
control,104,731,v104_s0731,0,0,False,0.0,
control,104,732,v104_s0732,0,0,False,0.0,
control,104,733,v104_s0733,0,0,False,0.0,
control,104,734,v104_s0734,0,0,False,0.0,
control,104,735,v104_s0735,0,0,False,0.0,
control,104,736,v104_s0736,0,0,False,0.0,
control,104,737,v104_s0737,0,0,False,0.0,
control,104,738,v104_s0738,0,0,False,0.0,
control,104,739,v104_s0739,0,0,False,0.0,
control,104,740,v104_s0740,0,0,False,0.0,
control,104,741,v104_s0741,0,0,False,0.0,
control,104,742,v104_s0742,0,0,False,0.0,
control,104,743,v104_s0743,0,0,False,0.0,
control,104,744,v104_s0744,0,0,False,0.0,
control,104,745,v104_s0745,0,0,False,0.0,
control,104,746,v104_s0746,0,0,False,0.0,
control,104,747,v104_s0747,0,0,False,0.0,
control,104,748,v104_s0748,0,0,False,0.0,
control,104,749,v104_s0749,0,0,False,0.0,
control,104,750,v104_s0750,0,0,False,0.0,
control,104,751,v104_s0751,0,0,False,0.0,
control,104,752,v104_s0752,0,0,False,0.0,
control,104,753,v104_s0753,0,0,False,0.0,
control,104,754,v104_s0754,0,0,False,0.0,
control,104,755,v104_s0755,0,0,False,0.0,
control,104,756,v104_s0756,0,0,False,0.0,
control,104,757,v104_s0757,0,0,False,0.0,
control,104,758,v104_s0758,0,0,False,0.0,
control,104,759,v104_s0759,0,0,False,0.0,
control,104,760,v104_s0760,0,0,False,0.0,
control,104,761,v104_s0761,0,0,False,0.0,
control,104,762,v104_s0762,0,0,False,0.0,
control,104,763,v104_s0763,0,0,False,0.0,
control,104,764,v104_s0764,0,0,False,0.0,
control,104,765,v104_s0765,0,0,False,0.0,
control,104,766,v104_s0766,0,0,False,0.0,
control,104,767,v104_s0767,0,0,False,0.0,
control,104,768,v104_s0768,0,0,False,0.0,
control,104,769,v104_s0769,0,0,False,0.0,
control,104,770,v104_s0770,0,0,False,0.0,
control,104,771,v104_s0771,0,0,False,0.0,
control,104,772,v104_s0772,0,0,False,0.0,
control,104,773,v104_s0773,0,0,False,0.0,
control,104,774,v104_s0774,0,0,False,0.0,
control,104,775,v104_s0775,0,0,False,0.0,
control,104,776,v104_s0776,0,0,False,0.0,
control,104,777,v104_s0777,0,0,False,0.0,
control,104,778,v104_s0778,0,0,False,0.0,
control,104,779,v104_s0779,0,0,False,0.0,
control,104,780,v104_s0780,0,0,False,0.0,
control,105,0,v105_s0000,0,0,False,0.0,
control,105,1,v105_s0001,0,0,False,0.0,
control,105,2,v105_s0002,0,0,False,0.0,
control,105,3,v105_s0003,0,0,False,0.0,
control,105,4,v105_s0004,0,0,False,0.0,
control,105,5,v105_s0005,0,0,False,0.0,
control,105,6,v105_s0006,0,0,False,0.0,
control,105,7,v105_s0007,0,0,False,0.0,
control,105,8,v105_s0008,0,0,False,0.0,
control,105,9,v105_s0009,0,0,False,0.0,
control,105,10,v105_s0010,0,0,False,0.0,
control,105,11,v105_s0011,0,0,False,0.0,
control,105,12,v105_s0012,0,0,False,0.0,
control,105,13,v105_s0013,0,0,False,0.0,
control,105,14,v105_s0014,0,0,False,0.0,
control,105,15,v105_s0015,0,0,False,0.0,
control,105,16,v105_s0016,0,0,False,0.0,
control,105,17,v105_s0017,0,0,False,0.0,
control,105,18,v105_s0018,0,0,False,0.0,
control,105,19,v105_s0019,0,0,False,0.0,
control,105,20,v105_s0020,0,0,False,0.0,
control,105,21,v105_s0021,0,0,False,0.0,
control,105,22,v105_s0022,0,0,False,0.0,
control,105,23,v105_s0023,0,0,False,0.0,
control,105,24,v105_s0024,0,0,False,0.0,
control,105,25,v105_s0025,0,0,False,0.0,
control,105,26,v105_s0026,0,0,False,0.0,
control,105,27,v105_s0027,0,0,False,0.0,
control,105,28,v105_s0028,0,0,False,0.0,
control,105,29,v105_s0029,0,0,False,0.0,
control,105,30,v105_s0030,0,0,False,0.0,
control,105,31,v105_s0031,0,0,False,0.0,
control,105,32,v105_s0032,0,0,False,0.0,
control,105,33,v105_s0033,0,0,False,0.0,
control,105,34,v105_s0034,0,0,False,0.0,
control,105,35,v105_s0035,0,0,False,0.0,
control,105,36,v105_s0036,0,0,False,0.0,
control,105,37,v105_s0037,0,0,False,0.0,
control,105,38,v105_s0038,0,0,False,0.0,
control,105,39,v105_s0039,0,0,False,0.0,
control,105,40,v105_s0040,0,0,False,0.0,
control,105,41,v105_s0041,0,0,False,0.0,
control,105,42,v105_s0042,0,0,False,0.0,
control,105,43,v105_s0043,0,0,False,0.0,
control,105,44,v105_s0044,0,0,False,0.0,
control,105,45,v105_s0045,0,0,False,0.0,
control,105,46,v105_s0046,0,0,False,0.0,
control,105,47,v105_s0047,0,0,False,0.0,
control,105,48,v105_s0048,0,0,False,0.0,
control,105,49,v105_s0049,0,0,False,0.0,
control,105,50,v105_s0050,0,0,False,0.0,
control,105,51,v105_s0051,0,0,False,0.0,
control,105,52,v105_s0052,0,0,False,0.0,
control,105,53,v105_s0053,0,0,False,0.0,
control,105,54,v105_s0054,0,0,False,0.0,
control,105,55,v105_s0055,0,0,False,0.0,
control,105,56,v105_s0056,0,0,False,0.0,
control,105,57,v105_s0057,0,0,False,0.0,
control,105,58,v105_s0058,0,0,False,0.0,
control,105,59,v105_s0059,0,0,False,0.0,
control,105,60,v105_s0060,0,0,False,0.0,
control,105,61,v105_s0061,0,0,False,0.0,
control,105,62,v105_s0062,0,0,False,0.0,
control,105,63,v105_s0063,0,0,False,0.0,
control,105,64,v105_s0064,0,0,False,0.0,
control,105,65,v105_s0065,0,0,False,0.0,
control,105,66,v105_s0066,0,0,False,0.0,
control,105,67,v105_s0067,0,0,False,0.0,
control,105,68,v105_s0068,0,0,False,0.0,
control,105,69,v105_s0069,0,0,False,0.0,
control,105,70,v105_s0070,0,0,False,0.0,
control,105,71,v105_s0071,0,0,False,0.0,
control,105,72,v105_s0072,0,0,False,0.0,
control,105,73,v105_s0073,0,0,False,0.0,
control,105,74,v105_s0074,0,0,False,0.0,
control,105,75,v105_s0075,0,0,False,0.0,
control,105,76,v105_s0076,0,0,False,0.0,
control,105,77,v105_s0077,0,0,False,0.0,
control,105,78,v105_s0078,0,0,False,0.0,
control,105,79,v105_s0079,0,0,False,0.0,
control,105,80,v105_s0080,0,0,False,0.0,
control,105,81,v105_s0081,0,0,False,0.0,
control,105,82,v105_s0082,0,0,False,0.0,
control,105,83,v105_s0083,0,0,False,0.0,
control,105,84,v105_s0084,0,0,False,0.0,
control,105,85,v105_s0085,0,0,False,0.0,
control,105,86,v105_s0086,0,0,False,0.0,
control,105,87,v105_s0087,0,0,False,0.0,
control,105,88,v105_s0088,0,0,False,0.0,
control,105,89,v105_s0089,0,0,False,0.0,
control,105,90,v105_s0090,0,0,False,0.0,
control,105,91,v105_s0091,0,0,False,0.0,
control,105,92,v105_s0092,0,0,False,0.0,
control,105,93,v105_s0093,0,0,False,0.0,
control,105,94,v105_s0094,0,0,False,0.0,
control,105,95,v105_s0095,0,0,False,0.0,
control,105,96,v105_s0096,0,0,False,0.0,
control,105,97,v105_s0097,0,0,False,0.0,
control,105,98,v105_s0098,0,0,False,0.0,
control,105,99,v105_s0099,0,0,False,0.0,
control,105,100,v105_s0100,0,0,False,0.0,
control,105,101,v105_s0101,0,0,False,0.0,
control,105,102,v105_s0102,0,0,False,0.0,
control,105,103,v105_s0103,0,0,False,0.0,
control,105,104,v105_s0104,0,0,False,0.0,
control,105,105,v105_s0105,0,0,False,0.0,
control,105,106,v105_s0106,0,0,False,0.0,
control,105,107,v105_s0107,0,0,False,0.0,
control,105,108,v105_s0108,0,0,False,0.0,
control,105,109,v105_s0109,0,0,False,0.0,
control,105,110,v105_s0110,0,0,False,0.0,
control,105,111,v105_s0111,0,0,False,0.0,
control,105,112,v105_s0112,0,0,False,0.0,
control,105,113,v105_s0113,0,0,False,0.0,
control,105,114,v105_s0114,0,0,False,0.0,
control,105,115,v105_s0115,0,0,False,0.0,
control,105,116,v105_s0116,0,0,False,0.0,
control,105,117,v105_s0117,0,0,False,0.0,
control,105,118,v105_s0118,0,0,False,0.0,
control,105,119,v105_s0119,0,0,False,0.0,
control,105,120,v105_s0120,0,0,False,0.0,
control,105,121,v105_s0121,0,0,False,0.0,
control,105,122,v105_s0122,0,0,False,0.0,
control,105,123,v105_s0123,0,0,False,0.0,
control,105,124,v105_s0124,0,0,False,0.0,
control,105,125,v105_s0125,0,0,False,0.0,
control,105,126,v105_s0126,0,0,False,0.0,
control,105,127,v105_s0127,0,0,False,0.0,
control,105,128,v105_s0128,0,0,False,0.0,
control,105,129,v105_s0129,0,0,False,0.0,
control,105,130,v105_s0130,0,0,False,0.0,
control,105,131,v105_s0131,0,0,False,0.0,
control,105,132,v105_s0132,0,0,False,0.0,
control,105,133,v105_s0133,0,0,False,0.0,
control,105,134,v105_s0134,0,0,False,0.0,
control,105,135,v105_s0135,0,0,False,0.0,
control,105,136,v105_s0136,0,0,False,0.0,
control,105,137,v105_s0137,0,0,False,0.0,
control,105,138,v105_s0138,0,0,False,0.0,
control,105,139,v105_s0139,0,0,False,0.0,
control,105,140,v105_s0140,0,0,False,0.0,
control,105,141,v105_s0141,0,0,False,0.0,
control,105,142,v105_s0142,0,0,False,0.0,
control,105,143,v105_s0143,0,0,False,0.0,
control,105,144,v105_s0144,0,0,False,0.0,
control,105,145,v105_s0145,0,0,False,0.0,
control,105,146,v105_s0146,0,0,False,0.0,
control,105,147,v105_s0147,0,0,False,0.0,
control,105,148,v105_s0148,0,0,False,0.0,
control,105,149,v105_s0149,0,0,False,0.0,
control,105,150,v105_s0150,0,0,False,0.0,
control,105,151,v105_s0151,0,0,False,0.0,
control,105,152,v105_s0152,0,0,False,0.0,
control,105,153,v105_s0153,0,0,False,0.0,
control,105,154,v105_s0154,0,0,False,0.0,
control,105,155,v105_s0155,0,0,False,0.0,
control,105,156,v105_s0156,0,0,False,0.0,
control,105,157,v105_s0157,0,0,False,0.0,
control,105,158,v105_s0158,0,0,False,0.0,
control,105,159,v105_s0159,0,0,False,0.0,
control,105,160,v105_s0160,0,0,False,0.0,
control,105,161,v105_s0161,0,0,False,0.0,
control,105,162,v105_s0162,0,0,False,0.0,
control,105,163,v105_s0163,0,0,False,0.0,
control,105,164,v105_s0164,0,0,False,0.0,
control,105,165,v105_s0165,0,0,False,0.0,
control,105,166,v105_s0166,0,0,False,0.0,
control,105,167,v105_s0167,0,0,False,0.0,
control,105,168,v105_s0168,0,0,False,0.0,
control,105,169,v105_s0169,0,0,False,0.0,
control,105,170,v105_s0170,0,0,False,0.0,
control,105,171,v105_s0171,0,0,False,0.0,
control,105,172,v105_s0172,0,0,False,0.0,
control,105,173,v105_s0173,0,0,False,0.0,
control,105,174,v105_s0174,0,0,False,0.0,
control,105,175,v105_s0175,0,0,False,0.0,
control,105,176,v105_s0176,0,0,False,0.0,
control,105,177,v105_s0177,0,0,False,0.0,
control,105,178,v105_s0178,0,0,False,0.0,
control,105,179,v105_s0179,0,0,False,0.0,
control,105,180,v105_s0180,0,0,False,0.0,
control,105,181,v105_s0181,0,0,False,0.0,
control,105,182,v105_s0182,0,0,False,0.0,
control,105,183,v105_s0183,0,0,False,0.0,
control,105,184,v105_s0184,0,0,False,0.0,
control,105,185,v105_s0185,0,0,False,0.0,
control,105,186,v105_s0186,0,0,False,0.0,
control,105,187,v105_s0187,0,0,False,0.0,
control,105,188,v105_s0188,0,0,False,0.0,
control,105,189,v105_s0189,0,0,False,0.0,
control,105,190,v105_s0190,0,0,False,0.0,
control,105,191,v105_s0191,0,0,False,0.0,
control,105,192,v105_s0192,0,0,False,0.0,
control,105,193,v105_s0193,0,0,False,0.0,
control,105,194,v105_s0194,0,0,False,0.0,
control,105,195,v105_s0195,0,0,False,0.0,
control,105,196,v105_s0196,0,0,False,0.0,
control,105,197,v105_s0197,0,0,False,0.0,
control,105,198,v105_s0198,0,0,False,0.0,
control,105,199,v105_s0199,0,0,False,0.0,
control,105,200,v105_s0200,0,0,False,0.0,
control,105,201,v105_s0201,0,0,False,0.0,
control,105,202,v105_s0202,0,0,False,0.0,
control,105,203,v105_s0203,0,0,False,0.0,
control,105,204,v105_s0204,0,0,False,0.0,
control,105,205,v105_s0205,0,0,False,0.0,
control,105,206,v105_s0206,0,0,False,0.0,
control,105,207,v105_s0207,0,0,False,0.0,
control,105,208,v105_s0208,0,0,False,0.0,
control,105,209,v105_s0209,0,0,False,0.0,
control,105,210,v105_s0210,0,0,False,0.0,
control,105,211,v105_s0211,0,0,False,0.0,
control,105,212,v105_s0212,0,0,False,0.0,
control,105,213,v105_s0213,0,0,False,0.0,
control,105,214,v105_s0214,0,0,False,0.0,
control,105,215,v105_s0215,0,0,False,0.0,
control,105,216,v105_s0216,0,0,False,0.0,
control,105,217,v105_s0217,0,0,False,0.0,
control,105,218,v105_s0218,0,0,False,0.0,
control,105,219,v105_s0219,0,0,False,0.0,
control,105,220,v105_s0220,0,0,False,0.0,
control,105,221,v105_s0221,0,0,False,0.0,
control,105,222,v105_s0222,0,0,False,0.0,
control,105,223,v105_s0223,0,0,False,0.0,
control,105,224,v105_s0224,0,0,False,0.0,
control,105,225,v105_s0225,0,0,False,0.0,
control,105,226,v105_s0226,0,0,False,0.0,
control,105,227,v105_s0227,0,0,False,0.0,
control,105,228,v105_s0228,0,0,False,0.0,
control,105,229,v105_s0229,0,0,False,0.0,
control,105,230,v105_s0230,0,0,False,0.0,
control,105,231,v105_s0231,0,0,False,0.0,
control,105,232,v105_s0232,0,0,False,0.0,
control,105,233,v105_s0233,0,0,False,0.0,
control,105,234,v105_s0234,0,0,False,0.0,
control,105,235,v105_s0235,0,0,False,0.0,
control,105,236,v105_s0236,0,0,False,0.0,
control,105,237,v105_s0237,0,0,False,0.0,
control,105,238,v105_s0238,0,0,False,0.0,
control,105,239,v105_s0239,0,0,False,0.0,
control,105,240,v105_s0240,0,0,False,0.0,
control,105,241,v105_s0241,0,0,False,0.0,
control,105,242,v105_s0242,0,0,False,0.0,
control,105,243,v105_s0243,0,0,False,0.0,
control,105,244,v105_s0244,0,0,False,0.0,
control,105,245,v105_s0245,0,0,False,0.0,
control,105,246,v105_s0246,0,0,False,0.0,
control,105,247,v105_s0247,0,0,False,0.0,
control,105,248,v105_s0248,0,0,False,0.0,
control,105,249,v105_s0249,0,0,False,0.0,
control,105,250,v105_s0250,0,0,False,0.0,
control,105,251,v105_s0251,0,0,False,0.0,
control,105,252,v105_s0252,0,0,False,0.0,
control,105,253,v105_s0253,0,0,False,0.0,
control,105,254,v105_s0254,0,0,False,0.0,
control,105,255,v105_s0255,0,0,False,0.0,
control,105,256,v105_s0256,0,0,False,0.0,
control,105,257,v105_s0257,0,0,False,0.0,
control,105,258,v105_s0258,0,0,False,0.0,
control,105,259,v105_s0259,0,0,False,0.0,
control,105,260,v105_s0260,0,0,False,0.0,
control,105,261,v105_s0261,0,0,False,0.0,
control,105,262,v105_s0262,0,0,False,0.0,
control,105,263,v105_s0263,0,0,False,0.0,
control,105,264,v105_s0264,0,0,False,0.0,
control,105,265,v105_s0265,0,0,False,0.0,
control,105,266,v105_s0266,0,0,False,0.0,
control,105,267,v105_s0267,0,0,False,0.0,
control,105,268,v105_s0268,0,0,False,0.0,
