sample_id,volume_id,slice_index,tumor_pixels_native,liver_background_pixels_native,tumor_mean_hu,tumor_median_hu,liver_background_mean_hu,liver_background_median_hu,mean_contrast_hu,median_contrast_hu,robust_effect_size
v113_s0517,113,517,1359,37162,87.35982513427734,87.0,122.01824188232422,122.0,-34.658416748046875,-35.0,-1.5703260898590088
v113_s0518,113,518,1325,36993,85.26566314697266,85.0,121.42948913574219,122.0,-36.16382598876953,-37.0,-1.7200920581817627
v113_s0519,113,519,1336,37070,83.1601791381836,82.0,120.20795440673828,121.0,-37.04777526855469,-39.0,-1.8789386749267578
v113_s0520,113,520,1334,37018,79.83358001708984,79.0,119.03992462158203,119.0,-39.20634460449219,-40.0,-1.8595589399337769
v113_s0521,113,521,1327,36785,77.56668853759766,77.0,118.2225341796875,118.0,-40.655845642089844,-41.0,-1.9752944707870483
v113_s0522,113,522,1161,36959,77.25581359863281,77.0,117.33943176269531,118.0,-40.0836181640625,-41.0,-1.9752944707870483
v113_s0523,113,523,1059,37144,77.32483673095703,76.0,117.04584503173828,118.0,-39.72100830078125,-42.0,-2.023472309112549
v113_s0524,113,524,970,37034,77.34123992919922,76.0,117.20721435546875,118.0,-39.86597442626953,-42.0,-2.023472309112549
v113_s0525,113,525,899,36784,77.6829833984375,77.0,117.1199722290039,118.0,-39.436988830566406,-41.0,-1.9752944707870483
v113_s0526,113,526,849,36737,77.22968292236328,79.0,116.3987808227539,117.0,-39.169097900390625,-38.0,-1.8307607173919678
v113_s0527,113,527,714,36828,75.43276977539062,77.0,115.15985107421875,116.0,-39.727081298828125,-39.0,-2.017512321472168
v113_s0528,113,528,637,36483,74.12715911865234,74.0,113.6993408203125,114.0,-39.572181701660156,-40.0,-1.9271165132522583
v113_s0529,113,529,570,36080,72.63859558105469,70.0,112.30756378173828,113.0,-39.668968200683594,-43.0,-2.1469058990478516
v113_s0530,113,530,530,35741,72.99056243896484,71.0,111.7871322631836,112.0,-38.79656982421875,-41.0,-1.9752944707870483
v113_s0531,113,531,657,35324,74.6681900024414,75.0,112.15680694580078,113.0,-37.488616943359375,-38.0,-1.8307607173919678
v113_s0532,113,532,718,34904,75.87743377685547,77.0,112.76736450195312,113.0,-36.889930725097656,-36.0,-1.5592747926712036
v113_s0533,113,533,751,34658,74.83222198486328,76.0,113.5879135131836,114.0,-38.75569152832031,-38.0,-1.5895453691482544
v113_s0534,113,534,828,33826,75.39372253417969,78.0,115.17776489257812,116.0,-39.78404235839844,-38.0,-1.5358434915542603
v113_s0535,113,535,967,33290,78.32471466064453,81.0,116.5376968383789,117.0,-38.212982177734375,-36.0,-1.4065992832183838
v113_s0536,113,536,947,32693,79.05702209472656,82.0,117.65188598632812,118.0,-38.59486389160156,-36.0,-1.5592747926712036
v113_s0537,113,537,871,31766,78.89781951904297,82.0,118.87049102783203,119.0,-39.97267150878906,-37.0,-1.5895320177078247
v113_s0538,113,538,804,30856,77.45771026611328,80.0,120.02812957763672,121.0,-42.57041931152344,-41.0,-1.7150357961654663
v113_s0539,113,539,819,30024,77.03784942626953,80.0,121.26468658447266,122.0,-44.226837158203125,-42.0,-1.6975113153457642
v113_s0540,113,540,816,29332,76.8125,78.0,122.04060363769531,123.0,-45.22810363769531,-45.0,-1.758249044418335
v113_s0541,113,541,772,28000,77.40155792236328,77.0,123.0749282836914,124.0,-45.673370361328125,-47.0,-1.8995959758758545
v113_s0542,113,542,716,26908,77.82681274414062,78.0,122.88192749023438,124.0,-45.05511474609375,-46.0,-1.7973213195800781
v113_s0543,113,543,762,25738,81.67322540283203,84.0,122.09725189208984,123.0,-40.42402648925781,-39.0,-1.6313755512237549
v113_s0544,113,544,525,24897,85.1104736328125,85.0,120.4902572631836,121.0,-35.379783630371094,-36.0,-1.6736030578613281
v113_s0545,113,545,419,23982,86.89021301269531,86.0,119.59310913085938,120.0,-32.70289611816406,-34.0,-1.573169231414795
v113_s0546,113,546,338,23067,86.8727798461914,85.0,119.59027862548828,120.0,-32.717498779296875,-35.0,-1.3995966911315918
v113_s0547,113,547,273,22195,87.18681335449219,87.0,119.81671905517578,121.0,-32.629905700683594,-34.0,-1.4222248792648315
v113_s0548,113,548,231,21290,89.12554168701172,89.0,119.08642578125,120.0,-29.96088409423828,-31.0,-1.3427088260650635
v113_s0558,113,558,81,10992,62.703704833984375,61.0,116.30394744873047,117.0,-53.600242614746094,-56.0,-2.3424880504608154
v113_s0559,113,559,80,10281,60.150001525878906,59.0,116.64215850830078,118.0,-56.492156982421875,-59.0,-3.160919189453125
v113_s0560,113,560,74,9279,58.97297286987305,58.0,118.87336730957031,120.0,-59.900394439697266,-62.0,-3.09553861618042
v113_s0561,113,561,77,8720,56.07792282104492,56.0,118.65194702148438,120.0,-62.57402420043945,-64.0,-3.0755505561828613
v113_s0562,113,562,75,8192,52.733333587646484,53.0,117.39697265625,118.0,-64.66363525390625,-65.0,-3.123605966567993
v113_s0563,113,563,70,7693,55.42856979370117,52.5,116.1166000366211,117.0,-60.68803024291992,-64.5,-3.0412797927856445
v113_s0564,113,564,68,7223,63.19117736816406,64.5,115.67312622070312,116.0,-52.48194885253906,-51.5,-2.7238900661468506
v113_s0565,113,565,59,6779,69.10169219970703,69.0,115.02891540527344,116.0,-45.927223205566406,-47.0,-2.7334601879119873
v113_s0566,113,566,49,6337,72.51020050048828,74.0,114.64952087402344,116.0,-42.139320373535156,-42.0,-2.2644782066345215
v113_s0567,113,567,32,5946,71.75,72.0,114.28186798095703,116.0,-42.53186798095703,-44.0,-1.9252300262451172
v116_s0495,116,495,361,9297,56.750694274902344,56.0,64.06088256835938,65.0,-7.310188293457031,-9.0,-0.3467394709587097
v116_s0496,116,496,373,9507,56.40750503540039,56.0,64.4477767944336,65.0,-8.040271759033203,-9.0,-0.36773526668548584
v116_s0497,116,497,393,9581,56.992366790771484,56.0,65.10729217529297,65.0,-8.114925384521484,-9.0,-0.36773526668548584
v116_s0498,116,498,417,9886,57.98561096191406,57.0,64.9603500366211,65.0,-6.974739074707031,-8.0,-0.33658862113952637
v116_s0499,116,499,441,10139,58.31519317626953,59.0,65.19242858886719,66.0,-6.877235412597656,-7.0,-0.2860163152217865
v116_s0500,116,500,467,10406,58.81584548950195,59.0,65.27666473388672,65.0,-6.460819244384766,-6.0,-0.2609574794769287
v116_s0501,116,501,499,10856,56.66532897949219,56.0,64.98314666748047,65.0,-8.317817687988281,-9.0,-0.37866219878196716
v116_s0502,116,502,543,11003,56.110496520996094,55.0,65.53203582763672,65.0,-9.421539306640625,-10.0,-0.4085947275161743
v116_s0503,116,503,543,11403,58.290977478027344,58.0,64.69095611572266,64.0,-6.3999786376953125,-6.0,-0.2524414658546448
v116_s0504,116,504,566,11680,59.083038330078125,59.5,65.07217407226562,65.0,-5.9891357421875,-5.5,-0.22804643213748932
v116_s0505,116,505,578,11842,58.33563995361328,58.0,65.42627716064453,65.0,-7.09063720703125,-7.0,-0.3031923174858093
v116_s0506,116,506,603,12226,56.73134231567383,58.0,65.28692626953125,66.0,-8.555583953857422,-8.0,-0.3465055227279663
v116_s0507,116,507,623,12634,55.975921630859375,55.0,65.3823013305664,66.0,-9.406379699707031,-11.0,-0.4364352226257324
v116_s0508,116,508,638,12958,55.495296478271484,54.0,65.88478088378906,66.0,-10.389484405517578,-12.0,-0.5048829317092896
v116_s0509,116,509,655,13305,56.212215423583984,55.0,66.21172332763672,66.0,-9.999507904052734,-11.0,-0.4494541883468628
v116_s0510,116,510,666,13744,57.61111068725586,57.0,65.83738708496094,66.0,-8.226276397705078,-9.0,-0.37866219878196716
v116_s0511,116,511,683,13999,57.62371826171875,56.0,66.29780578613281,66.0,-8.674087524414062,-10.0,-0.4071035385131836
v116_s0512,116,512,709,14467,57.12693786621094,56.0,65.55581665039062,66.0,-8.428878784179688,-10.0,-0.3960746228694916
v116_s0513,116,513,731,14823,56.81121826171875,55.0,65.39958190917969,65.0,-8.588363647460938,-10.0,-0.41830143332481384
v116_s0514,116,514,752,15077,55.791221618652344,55.0,65.42813873291016,65.0,-9.636917114257812,-10.0,-0.3960746228694916
v116_s0515,116,515,783,15490,54.07151794433594,53.0,65.20503234863281,65.0,-11.133514404296875,-12.0,-0.4885242283344269
v116_s0516,116,516,805,15982,53.82111740112305,54.0,65.19609832763672,65.0,-11.374980926513672,-11.0,-0.4009021520614624
v116_s0517,116,517,826,16289,54.868038177490234,54.0,65.67211151123047,66.0,-10.804073333740234,-12.0,-0.44896820187568665
v116_s0518,116,518,860,16580,54.839534759521484,54.0,66.07424926757812,66.0,-11.23471450805664,-12.0,-0.44896820187568665
v116_s0519,116,519,891,16776,55.21099853515625,55.0,66.35431671142578,66.0,-11.143318176269531,-11.0,-0.42241671681404114
v116_s0520,116,520,934,17131,55.48501205444336,55.0,66.48391723632812,66.0,-10.998905181884766,-11.0,-0.3904946744441986
v116_s0521,116,521,981,17537,55.40876770019531,55.0,66.11735534667969,66.0,-10.708587646484375,-11.0,-0.38035696744918823
v116_s0522,116,522,1053,17967,53.849002838134766,52.0,65.46746826171875,65.0,-11.618465423583984,-13.0,-0.46149370074272156
v116_s0523,116,523,1124,18289,54.00978469848633,53.0,65.62911987304688,65.0,-11.619335174560547,-12.0,-0.4496605098247528
v116_s0524,116,524,1202,18925,52.86355972290039,52.0,64.9250717163086,65.0,-12.061511993408203,-13.0,-0.46149370074272156
v116_s0525,116,525,1280,19258,53.77656173706055,52.0,64.76498413085938,65.0,-10.988422393798828,-13.0,-0.4737934470176697
v116_s0526,116,526,1372,19515,55.37099075317383,56.0,64.98954772949219,65.0,-9.61855697631836,-9.0,-0.3280108571052551
v116_s0527,116,527,1482,20111,56.04183578491211,54.0,64.83446502685547,65.0,-8.79262924194336,-11.0,-0.4121887981891632
v116_s0528,116,528,1594,20425,57.62986373901367,55.0,65.27647399902344,65.0,-7.646610260009766,-10.0,-0.36445650458335876
v116_s0529,116,529,1698,20946,59.098350524902344,56.0,64.96371459960938,65.0,-5.865364074707031,-9.0,-0.3190540075302124
v116_s0530,116,530,1823,21242,59.88370895385742,58.0,65.57786560058594,66.0,-5.694156646728516,-8.0,-0.28360357880592346
v116_s0531,116,531,1956,21569,58.51942825317383,55.0,66.0297622680664,66.0,-7.510334014892578,-11.0,-0.38035696744918823
v116_s0532,116,532,2101,21885,58.02665328979492,56.0,66.08979034423828,66.0,-8.06313705444336,-10.0,-0.36445650458335876
v116_s0533,116,533,2264,22190,58.20185470581055,56.0,66.2956771850586,66.0,-8.093822479248047,-10.0,-0.3747170865535736
v116_s0534,116,534,2255,22778,57.194236755371094,55.0,66.33097839355469,66.0,-9.136741638183594,-11.0,-0.3904946744441986
v116_s0535,116,535,2259,23187,57.4395751953125,55.0,66.39069366455078,66.0,-8.951118469238281,-11.0,-0.4009021520614624
v116_s0536,116,536,2280,23138,57.37631607055664,55.0,67.36105346679688,67.0,-9.984737396240234,-12.0,-0.43734779953956604
v116_s0537,116,537,2274,23528,56.75505828857422,55.0,67.87908172607422,68.0,-11.1240234375,-13.0,-0.4737934470176697
v116_s0538,116,538,2276,24003,56.811073303222656,55.0,68.20439147949219,68.0,-11.393318176269531,-13.0,-0.4737934470176697
v116_s0539,116,539,2293,24179,56.38944625854492,55.0,68.53070831298828,68.0,-12.14126205444336,-13.0,-0.4737934470176697
v116_s0540,116,540,2310,24675,55.9151496887207,55.0,68.53948974609375,68.0,-12.624340057373047,-13.0,-0.4737934470176697
v116_s0541,116,541,2324,24933,55.616607666015625,55.0,68.43633270263672,68.0,-12.819725036621094,-13.0,-0.4737934470176697
v116_s0542,116,542,2325,25418,55.71311950683594,55.0,67.99201202392578,67.0,-12.278892517089844,-12.0,-0.43734779953956604
v116_s0543,116,543,2340,25737,54.97307586669922,54.0,67.771728515625,67.0,-12.798652648925781,-13.0,-0.4608558118343353
v116_s0544,116,544,2351,26405,54.06082534790039,53.0,67.42578887939453,67.0,-13.36496353149414,-14.0,-0.4840906858444214
v116_s0545,116,545,2371,26667,53.92366027832031,53.0,67.93932342529297,68.0,-14.015663146972656,-15.0,-0.5186685919761658
v116_s0546,116,546,2380,26928,53.90251922607422,53.0,68.53605651855469,68.0,-14.633537292480469,-15.0,-0.5186685919761658
v116_s0547,116,547,2400,27333,53.1349983215332,52.0,68.86495971679688,68.0,-15.729961395263672,-16.0,-0.5532464981079102
v116_s0548,116,548,2415,27578,51.131675720214844,51.0,69.48045349121094,69.0,-18.348777770996094,-18.0,-0.6224023103713989
v116_s0549,116,549,2428,27981,49.4822883605957,49.0,69.63410949707031,69.0,-20.15182113647461,-20.0,-0.68974769115448
v116_s0550,116,550,2424,28264,47.49216079711914,47.0,69.3645248413086,69.0,-21.872364044189453,-22.0,-0.723628580570221
v116_s0551,116,551,2493,28186,46.93260955810547,46.0,69.49638366699219,69.0,-22.56377410888672,-23.0,-0.7565207481384277
v116_s0552,116,552,2495,28528,46.56232452392578,46.0,68.49947357177734,68.0,-21.937149047851562,-22.0,-0.7607139348983765
v116_s0553,116,553,2650,28646,46.535850524902344,46.0,68.2834243774414,68.0,-21.747573852539062,-22.0,-0.7410141825675964
v116_s0554,116,554,2837,28541,47.49735641479492,47.0,69.08601379394531,68.0,-21.58865737915039,-21.0,-0.7261360287666321
v116_s0555,116,555,3052,28599,47.66612243652344,47.0,69.6252670288086,68.0,-21.959144592285156,-21.0,-0.7073317170143127
v116_s0556,116,556,3268,28585,48.51836013793945,48.0,70.17838287353516,69.0,-21.660022735595703,-21.0,-0.7073317170143127
v116_s0557,116,557,3495,28527,49.60114288330078,49.0,70.68608856201172,69.0,-21.084945678710938,-20.0,-0.6578441262245178
v116_s0558,116,558,3815,28429,49.912452697753906,49.0,71.11206817626953,70.0,-21.199615478515625,-21.0,-0.6907363533973694
v116_s0559,116,559,4175,28441,52.16383361816406,51.0,71.13919830322266,70.0,-18.975364685058594,-19.0,-0.6234710216522217
v116_s0560,116,560,4589,28140,53.32229232788086,52.0,71.40167236328125,70.0,-18.07938003540039,-18.0,-0.5906567573547363
v116_s0561,116,561,5064,28066,55.08629608154297,54.0,71.18317413330078,70.0,-16.096878051757812,-16.0,-0.5018109083175659
v116_s0562,116,562,5566,27597,56.6656494140625,55.0,71.9371337890625,70.0,-15.271484375,-15.0,-0.47044774889945984
v116_s0563,116,563,6149,27453,58.271751403808594,57.0,72.1642074584961,71.0,-13.8924560546875,-14.0,-0.42922139167785645
v116_s0564,116,564,6800,27352,59.301029205322266,57.0,72.83657836914062,71.0,-13.53554916381836,-14.0,-0.4287787079811096
v116_s0565,116,565,6906,27337,59.714595794677734,58.0,73.44265747070312,72.0,-13.72806167602539,-14.0,-0.4287787079811096
v116_s0566,116,566,7081,27695,58.949867248535156,58.0,73.40498352050781,72.0,-14.455116271972656,-14.0,-0.4287787079811096
v116_s0567,116,567,7266,27948,58.858795166015625,57.0,72.72438049316406,72.0,-13.865585327148438,-15.0,-0.4495495557785034
v116_s0568,116,568,7423,28172,59.400108337402344,58.0,71.6240234375,70.0,-12.223915100097656,-12.0,-0.3675245940685272
v116_s0569,116,569,7593,28180,60.348609924316406,58.0,71.38154602050781,70.0,-11.032936096191406,-12.0,-0.35963964462280273
v116_s0570,116,570,7723,28409,60.27812957763672,58.0,70.6526107788086,69.0,-10.374481201171875,-11.0,-0.32966965436935425
v116_s0571,116,571,7956,28539,59.65158462524414,57.0,69.60054779052734,69.0,-9.948963165283203,-12.0,-0.35963964462280273
v116_s0572,116,572,8073,28318,59.28007125854492,58.0,69.30058288574219,69.0,-10.020511627197266,-11.0,-0.3372454047203064
v116_s0573,116,573,8266,28411,58.42414855957031,56.0,68.99042510986328,68.0,-10.566276550292969,-12.0,-0.35963964462280273
v116_s0574,116,574,8443,28362,58.83027267456055,57.0,68.96798706054688,68.0,-10.137714385986328,-11.0,-0.3372454047203064
v116_s0575,116,575,8632,28227,59.23320388793945,58.0,68.99564361572266,68.0,-9.762439727783203,-10.0,-0.30658671259880066
v116_s0576,116,576,8801,28278,59.13043975830078,57.0,69.23428344726562,68.0,-10.103843688964844,-11.0,-0.3372454047203064
v116_s0577,116,577,9025,28277,59.167423248291016,58.0,69.25717163085938,68.0,-10.08974838256836,-10.0,-0.30658671259880066
v116_s0578,116,578,9235,27994,59.18505859375,58.0,69.2339096069336,68.0,-10.048851013183594,-10.0,-0.29969969391822815
v116_s0579,116,579,9476,27666,58.84972381591797,58.0,68.80192565917969,68.0,-9.952201843261719,-10.0,-0.30658671259880066
v116_s0580,116,580,9703,27492,58.00123596191406,57.0,68.25923919677734,67.0,-10.258003234863281,-10.0,-0.30658671259880066
v116_s0581,116,581,9947,27247,57.87171936035156,57.0,68.1731948852539,67.0,-10.301475524902344,-10.0,-0.30658671259880066
v116_s0582,116,582,10182,27145,58.0216064453125,57.0,68.05245971679688,67.0,-10.030853271484375,-10.0,-0.30658671259880066
v116_s0583,116,583,10509,26820,58.46931076049805,57.0,68.0966796875,67.0,-9.627368927001953,-10.0,-0.30658671259880066
v116_s0584,116,584,10347,27028,58.64820861816406,57.0,67.97591400146484,67.0,-9.327705383300781,-10.0,-0.30658671259880066
v116_s0585,116,585,10252,27263,58.7708740234375,58.0,67.73678588867188,67.0,-8.965911865234375,-9.0,-0.2759280502796173
v116_s0586,116,586,10129,27395,58.49333572387695,58.0,67.85340118408203,67.0,-9.360065460205078,-9.0,-0.2759280502796173
v116_s0587,116,587,10045,27695,58.5294189453125,57.0,67.6321029663086,67.0,-9.102684020996094,-10.0,-0.30658671259880066
v116_s0588,116,588,9945,27777,58.706886291503906,57.0,67.53958129882812,67.0,-8.832695007324219,-10.0,-0.30658671259880066
v116_s0589,116,589,9855,27677,58.53445053100586,57.0,67.38540649414062,67.0,-8.850955963134766,-10.0,-0.3136318325996399
v116_s0590,116,590,9752,27898,59.014766693115234,58.0,67.05086517333984,66.0,-8.03609848022461,-8.0,-0.24526937305927277
v116_s0591,116,591,9662,28043,59.577003479003906,58.0,67.24323272705078,66.0,-7.666229248046875,-8.0,-0.24526937305927277
v116_s0592,116,592,9558,28093,60.33866882324219,59.0,67.3362045288086,67.0,-6.997535705566406,-8.0,-0.23975975811481476
v116_s0593,116,593,9471,28161,60.92862319946289,60.0,67.38489532470703,67.0,-6.456272125244141,-7.0,-0.20978978276252747
v116_s0594,116,594,9386,28299,61.102386474609375,60.0,67.5351791381836,67.0,-6.432792663574219,-7.0,-0.20978978276252747
v116_s0595,116,595,9294,28119,61.48138427734375,60.0,68.25509643554688,68.0,-6.773712158203125,-8.0,-0.23975975811481476
v116_s0596,116,596,9224,28303,60.98373794555664,60.0,68.28919219970703,68.0,-7.305454254150391,-8.0,-0.23460547626018524
v116_s0597,116,597,9142,28126,60.443668365478516,59.0,68.076904296875,67.0,-7.633235931396484,-8.0,-0.23460547626018524
v116_s0598,116,598,9065,28240,59.63794708251953,59.0,67.41838073730469,67.0,-7.780433654785156,-8.0,-0.23460547626018524
v116_s0599,116,599,8983,28155,59.500057220458984,58.0,67.03179168701172,67.0,-7.531734466552734,-9.0,-0.26972973346710205
v116_s0600,116,600,8907,27954,58.974403381347656,58.0,66.74264526367188,66.0,-7.768241882324219,-8.0,-0.23975975811481476
v116_s0601,116,601,8828,27958,59.08065414428711,58.0,66.25581359863281,66.0,-7.175159454345703,-8.0,-0.23975975811481476
v116_s0602,116,602,8737,27571,59.17546081542969,58.0,66.7606201171875,66.0,-7.5851593017578125,-8.0,-0.23975975811481476
v116_s0603,116,603,8665,27574,59.75579833984375,59.0,66.8564224243164,66.0,-7.100624084472656,-7.0,-0.20527979731559753
v116_s0604,116,604,8571,27335,59.17617416381836,59.0,67.13927459716797,67.0,-7.963100433349609,-8.0,-0.23460547626018524
v116_s0605,116,605,8520,27339,58.734039306640625,58.0,67.27542877197266,66.0,-8.541389465332031,-8.0,-0.23460547626018524
v116_s0606,116,606,8461,26797,58.461055755615234,58.0,68.32201385498047,68.0,-9.860958099365234,-10.0,-0.29325684905052185
v116_s0607,116,607,7444,27680,58.34040832519531,58.0,68.149169921875,67.0,-9.808761596679688,-9.0,-0.26393115520477295
v116_s0608,116,608,7180,27521,58.36392593383789,58.0,68.40380096435547,68.0,-10.039875030517578,-10.0,-0.29325684905052185
v116_s0609,116,609,6977,27281,58.211265563964844,58.0,67.95989990234375,67.0,-9.748634338378906,-9.0,-0.2759280502796173
v116_s0610,116,610,6779,27389,58.23617172241211,57.0,67.38030242919922,67.0,-9.14413070678711,-10.0,-0.30658671259880066
v116_s0611,116,611,6567,27079,58.07019805908203,58.0,67.07319641113281,66.0,-9.002998352050781,-8.0,-0.25090545415878296
v116_s0612,116,612,6387,26735,57.664005279541016,58.0,67.07698059082031,66.0,-9.412975311279297,-8.0,-0.24526937305927277
v116_s0613,116,613,6213,26583,57.0243034362793,57.0,67.0929946899414,66.0,-10.06869125366211,-9.0,-0.2759280502796173
v116_s0614,116,614,6020,26203,56.453487396240234,56.0,66.70682525634766,66.0,-10.253337860107422,-10.0,-0.3136318325996399
v116_s0615,116,615,5862,25821,56.588706970214844,56.0,66.20095825195312,66.0,-9.612251281738281,-10.0,-0.30658671259880066
v116_s0616,116,616,5378,25835,56.42264938354492,56.0,65.3808364868164,65.0,-8.958187103271484,-9.0,-0.28906747698783875
v116_s0617,116,617,4975,25824,56.009246826171875,55.0,63.913299560546875,64.0,-7.904052734375,-9.0,-0.28874027729034424
v116_s0618,116,618,4575,25260,55.327213287353516,55.0,63.05787658691406,63.0,-7.730663299560547,-8.0,-0.25665801763534546
v116_s0619,116,619,4205,24798,55.43804931640625,56.0,62.306236267089844,62.0,-6.868186950683594,-6.0,-0.19271165132522583
v116_s0620,116,620,3854,23862,55.8531379699707,55.0,62.57493209838867,62.0,-6.721794128417969,-7.0,-0.2248302549123764
v116_s0621,116,621,3554,23466,55.9935302734375,55.0,63.130062103271484,63.0,-7.136531829833984,-8.0,-0.26313766837120056
v116_s0622,116,622,3248,22698,56.329742431640625,56.0,63.705039978027344,63.0,-7.375297546386719,-7.0,-0.23577722907066345
v116_s0623,116,623,2959,22040,57.51301193237305,57.0,63.537113189697266,63.0,-6.024101257324219,-6.0,-0.2074674367904663
v116_s0624,116,624,2727,21496,57.90319061279297,58.0,63.893516540527344,64.0,-5.990325927734375,-6.0,-0.212702676653862
v116_s0625,116,625,2478,20718,58.74092102050781,58.0,64.91524505615234,64.0,-6.174324035644531,-6.0,-0.2074674367904663
v116_s0626,116,626,2242,19882,60.024532318115234,60.0,65.5450668334961,65.0,-5.520534515380859,-5.0,-0.168622687458992
v116_s0627,116,627,2046,19187,61.78445816040039,62.0,65.59680938720703,65.0,-3.8123512268066406,-3.0,-0.10104738920927048
